symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update,sharpe_ratio
MUSA,ALGO_ADX_28,13,13,0,7.6477,19.5385,2.4921,1.6168968706184232,1.0,2023-10-20 21:30:00+00:00,23,ADX_28_1D_STOCK_RESULTS,"[2022-09-28T21:30:00+00:00, 2022-09-30T21:30:00+00:00, 2022-10-05T21:30:00+00:00, 2022-10-17T21:30:00+00:00, 2022-10-20T21:30:00+00:00, 2022-10-26T21:30:00+00:00, 2022-10-31T21:30:00+00:00, 2023-09-15T21:30:00+00:00, 2023-09-20T21:30:00+00:00, 2023-09-27T21:30:00+00:00, 2023-09-29T21:30:00+00:00, 2023-10-09T21:30:00+00:00, 2023-10-11T21:30:00+00:00]","[2022-09-29T21:30:00+00:00, 2022-10-04T21:30:00+00:00, 2022-10-14T21:30:00+00:00, 2022-10-19T21:30:00+00:00, 2022-10-25T21:30:00+00:00, 2022-10-28T21:30:00+00:00, 2023-09-14T21:30:00+00:00, 2023-09-19T21:30:00+00:00, 2023-09-26T21:30:00+00:00, 2023-09-28T21:30:00+00:00, 2023-10-06T21:30:00+00:00, 2023-10-10T21:30:00+00:00, 2023-10-20T21:30:00+00:00]","[1.0, 2.0, 7.0, 2.0, 3.0, 2.0, 217.0, 2.0, 4.0, 1.0, 5.0, 1.0, 7.0]","[2.909999999999968, 10.420000000000016, 6.919999999999959, 2.5, 12.819999999999993, 14.53000000000003, 16.78000000000003, 5.420000000000016, 4.599999999999966, 4.020000000000039, 5.050000000000011, 10.95999999999998, 2.4899999999999523]","[1.0698922754512916, 3.774541766282698, 2.467726980957121, 0.8954154727793697, 4.5431993762846385, 4.974664475486178, 5.279718079416031, 1.6168968706184232, 1.3594987587185146, 1.1805473980970396, 1.4635560063758908, 3.087323943661966, 0.6841223177734297]",2023-11-11 07:43:06,1.533461779341413257106750686
HAL,ALGO_ADX_28,15,13,2,0.9313,15.9333,2.4913,2.410329985652787,0.8666666666666667,2023-10-20 21:30:00+00:00,23,ADX_28_1D_STOCK_RESULTS,"[2022-08-30T21:30:00+00:00, 2022-10-21T21:30:00+00:00, 2022-10-25T21:30:00+00:00, 2022-10-27T21:30:00+00:00, 2022-11-30T21:30:00+00:00, 2022-12-05T21:30:00+00:00, 2023-01-10T21:30:00+00:00, 2023-01-13T21:30:00+00:00, 2023-01-19T21:30:00+00:00, 2023-01-24T21:30:00+00:00, 2023-01-26T21:30:00+00:00, 2023-10-09T21:30:00+00:00, 2023-10-11T21:30:00+00:00, 2023-10-13T21:30:00+00:00, 2023-10-19T21:30:00+00:00, 2023-10-23T21:30:00+00:00]","[2022-10-20T21:30:00+00:00, 2022-10-24T21:30:00+00:00, 2022-10-26T21:30:00+00:00, 2022-11-07T21:30:00+00:00, 2022-12-02T21:30:00+00:00, 2023-01-09T21:30:00+00:00, 2023-01-12T21:30:00+00:00, 2023-01-18T21:30:00+00:00, 2023-01-23T21:30:00+00:00, 2023-01-25T21:30:00+00:00, 2023-09-11T21:30:00+00:00, 2023-10-10T21:30:00+00:00, 2023-10-12T21:30:00+00:00, 2023-10-18T21:30:00+00:00, 2023-10-20T21:30:00+00:00]","[36.0, 1.0, 1.0, 7.0, 2.0, 23.0, 2.0, 2.0, 2.0, 1.0, 156.0, 1.0, 1.0, 3.0, 1.0]","[1.3199999999999967, 2.099999999999998, 0.8399999999999963, 1.5600000000000023, -0.21000000000000085, 1.4099999999999966, 0.9500000000000028, 0.9299999999999997, 0.6800000000000068, -0.29999999999999716, 1.1400000000000006, 1.2299999999999969, 1.2199999999999989, 0.8599999999999994, 0.23999999999999488]","[4.2321256813081005, 6.566604127579731, 2.410329985652787, 4.199192462987893, -0.5562913907284791, 3.569620253164548, 2.342786683107282, 2.2106013786546224, 1.6827517941103858, -0.7499999999999929, 2.814814814814816, 3.074999999999992, 2.9865361077111356, 2.0235294117647045, 0.5620608899297304]",2023-11-11 07:29:26,1.348729904895495773529849906
AZO,ALGO_ADX_28,17,17,0,60.7259,14.7647,2.4909,2.2395356659548242,1.0,2023-11-08 21:30:00+00:00,4,ADX_28_1D_STOCK_RESULTS,"[2022-08-30T21:30:00+00:00, 2022-09-13T21:30:00+00:00, 2022-10-07T21:30:00+00:00, 2022-10-13T21:30:00+00:00, 2022-10-17T21:30:00+00:00, 2022-10-20T21:30:00+00:00, 2022-10-26T21:30:00+00:00, 2022-10-31T21:30:00+00:00, 2022-12-02T21:30:00+00:00, 2023-02-22T21:30:00+00:00, 2023-04-17T21:30:00+00:00, 2023-04-24T21:30:00+00:00, 2023-06-29T21:30:00+00:00, 2023-07-05T21:30:00+00:00, 2023-07-12T21:30:00+00:00, 2023-09-12T21:30:00+00:00, 2023-10-19T21:30:00+00:00, 2023-11-09T21:30:00+00:00]","[2022-09-12T21:30:00+00:00, 2022-10-06T21:30:00+00:00, 2022-10-12T21:30:00+00:00, 2022-10-14T21:30:00+00:00, 2022-10-19T21:30:00+00:00, 2022-10-25T21:30:00+00:00, 2022-10-28T21:30:00+00:00, 2022-12-01T21:30:00+00:00, 2023-02-21T21:30:00+00:00, 2023-04-14T21:30:00+00:00, 2023-04-21T21:30:00+00:00, 2023-05-10T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-11T21:30:00+00:00, 2023-09-11T21:30:00+00:00, 2023-10-18T21:30:00+00:00, 2023-11-08T21:30:00+00:00]","[8.0, 17.0, 3.0, 1.0, 2.0, 3.0, 2.0, 22.0, 53.0, 36.0, 4.0, 12.0, 2.0, 4.0, 42.0, 26.0, 14.0]","[35.61990000000014, 44.360099999999875, 49.85010000000011, 54.32009999999991, 53.960000000000036, 107.25999999999976, 89.23019999999997, 83.32000000000016, 49.12989999999991, 47.12010000000009, 77.76000000000022, 59.76999999999998, 42.670100000000275, 42.970000000000255, 57.25999999999976, 81.45999999999958, 56.2800000000002]","[1.6434693985554198, 2.016368181818176, 2.251626045637686, 2.4408811978305813, 2.386554621848741, 4.6446772133374274, 3.6646502989724485, 3.298534820286867, 1.933098827075239, 1.8315855242702288, 2.940064316175493, 2.2332904049855613, 1.7589535244510777, 1.7307840177704135, 2.2395356659548242, 3.168071933045004, 2.162727157443317]",2023-11-11 07:07:06,3.107128984083067197487351298
GNW,ALGO_ADX_28,10,10,0,0.1350,14.7000,2.4762,2.5365799269259126,1.0,2023-11-06 21:30:00+00:00,6,ADX_28_1D_STOCK_RESULTS,"[2022-08-30T21:30:00+00:00, 2022-10-20T21:30:00+00:00, 2022-10-27T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-06-09T21:30:00+00:00, 2023-08-03T21:30:00+00:00, 2023-08-08T21:30:00+00:00, 2023-08-11T21:30:00+00:00, 2023-10-16T21:30:00+00:00, 2023-10-19T21:30:00+00:00, 2023-11-07T21:30:00+00:00]","[2022-10-19T21:30:00+00:00, 2022-10-26T21:30:00+00:00, 2022-10-31T21:30:00+00:00, 2023-06-08T21:30:00+00:00, 2023-08-02T21:30:00+00:00, 2023-08-07T21:30:00+00:00, 2023-08-10T21:30:00+00:00, 2023-10-13T21:30:00+00:00, 2023-10-18T21:30:00+00:00, 2023-11-06T21:30:00+00:00]","[35.0, 4.0, 2.0, 8.0, 36.0, 2.0, 2.0, 44.0, 2.0, 12.0]","[0.11000000000000032, 0.09999999999999964, 0.16000000000000014, 0.1299999999999999, 0.14999999999999947, 0.15000000000000036, 0.16999999999999993, 0.1800000000000006, 0.07000000000000028, 0.1299999999999999]","[2.5821596244131535, 2.262443438914019, 3.4858387799564303, 2.296819787985864, 2.577319587628857, 2.495840266222968, 2.7732463295269154, 2.9950083194675643, 1.1513157894736887, 2.141680395387148]",2023-11-11 07:28:05,4.185350651771085896814604192
NEU,ALGO_ADX_28,17,16,1,9.1876,8.5294,2.4711,2.123774745339226,0.9411764705882353,2023-11-06 21:30:00+00:00,6,ADX_28_1D_STOCK_RESULTS,"[2022-10-12T21:30:00+00:00, 2022-11-25T21:30:00+00:00, 2022-12-05T21:30:00+00:00, 2023-01-06T21:30:00+00:00, 2023-01-10T21:30:00+00:00, 2023-01-12T21:30:00+00:00, 2023-02-24T21:30:00+00:00, 2023-03-01T21:30:00+00:00, 2023-03-03T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-03-29T21:30:00+00:00, 2023-04-12T21:30:00+00:00, 2023-05-01T21:30:00+00:00, 2023-10-05T21:30:00+00:00, 2023-10-09T21:30:00+00:00, 2023-10-30T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-07T21:30:00+00:00]","[2022-11-23T21:30:00+00:00, 2022-12-02T21:30:00+00:00, 2023-01-05T21:30:00+00:00, 2023-01-09T21:30:00+00:00, 2023-01-11T21:30:00+00:00, 2023-02-02T21:30:00+00:00, 2023-02-28T21:30:00+00:00, 2023-03-02T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-03-28T21:30:00+00:00, 2023-04-11T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-23T21:30:00+00:00, 2023-10-06T21:30:00+00:00, 2023-10-27T21:30:00+00:00, 2023-11-02T21:30:00+00:00, 2023-11-06T21:30:00+00:00]","[30.0, 5.0, 21.0, 1.0, 1.0, 14.0, 2.0, 1.0, 13.0, 3.0, 7.0, 12.0, 16.0, 1.0, 14.0, 3.0, 1.0]","[1.6999999999999886, 6.6299999999999955, 5.819999999999993, 7.410000000000025, 11.819999999999993, 23.370000000000005, 7.3700000000000045, 5.3799999999999955, 5.489999999999952, 5.050000000000011, 9.409999999999968, 25.539999999999964, -5.480000000000018, 5.640000000000043, 22.53000000000003, 12.660000000000025, 5.849999999999966]","[0.5485286525554944, 2.123774745339226, 1.8213112189015783, 2.2509796773899646, 3.5551010587102962, 6.783547647383241, 2.192082329496447, 1.5661843905563144, 1.5703661327230982, 1.4386234794746922, 2.6130178829279043, 6.895993087806448, -1.364541832669327, 1.2440993514801348, 4.9110646089458605, 2.6487572181772587, 1.2092023398581957]",2023-11-11 07:44:09,1.188216494390728138176021743
CAH,ALGO_ADX_28,10,10,0,2.1160,20.4000,2.4681,2.133604481512251,1.0,2023-11-06 21:30:00+00:00,6,ADX_28_1D_STOCK_RESULTS,"[2022-12-30T21:30:00+00:00, 2023-01-10T21:30:00+00:00, 2023-02-07T21:30:00+00:00, 2023-02-09T21:30:00+00:00, 2023-05-01T21:30:00+00:00, 2023-05-10T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-06-15T21:30:00+00:00, 2023-06-20T21:30:00+00:00, 2023-06-29T21:30:00+00:00, 2023-11-07T21:30:00+00:00]","[2023-01-09T21:30:00+00:00, 2023-02-06T21:30:00+00:00, 2023-02-08T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-09T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-06-14T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-06-28T21:30:00+00:00, 2023-11-06T21:30:00+00:00]","[5.0, 18.0, 1.0, 54.0, 6.0, 5.0, 18.0, 1.0, 6.0, 90.0]","[1.5999999999999943, 0.8400000000000034, 1.3599999999999994, 1.5600000000000023, 2.559999999999988, 1.8500000000000085, 1.0700000000000074, 2.6199999999999903, 2.0400000000000063, 5.659999999999997]","[2.0763041785621517, 1.0776138550352834, 1.7650876054510052, 1.947322431656475, 3.115113166220477, 2.1909047844623504, 1.2375665047420858, 3.001489288578291, 2.2383146807110013, 6.031543052003406]",2023-11-11 07:10:57,1.803033546623015727020349545
NVT,ALGO_ADX_28,22,21,1,1.0327,8.5000,2.4624,1.793376870176158,0.9545454545454546,2023-11-10 21:30:00+00:00,2,ADX_28_1D_STOCK_RESULTS,"[2022-08-30T21:30:00+00:00, 2022-09-13T21:30:00+00:00, 2022-11-01T21:30:00+00:00, 2022-11-08T21:30:00+00:00, 2022-11-10T21:30:00+00:00, 2022-11-28T21:30:00+00:00, 2023-02-08T21:30:00+00:00, 2023-02-13T21:30:00+00:00, 2023-02-15T21:30:00+00:00, 2023-04-05T21:30:00+00:00, 2023-04-13T21:30:00+00:00, 2023-04-21T21:30:00+00:00, 2023-05-31T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-06-09T21:30:00+00:00, 2023-06-15T21:30:00+00:00, 2023-06-28T21:30:00+00:00, 2023-10-03T21:30:00+00:00, 2023-10-10T21:30:00+00:00, 2023-10-16T21:30:00+00:00, 2023-10-19T21:30:00+00:00, 2023-11-06T21:30:00+00:00]","[2022-09-12T21:30:00+00:00, 2022-10-31T21:30:00+00:00, 2022-11-07T21:30:00+00:00, 2022-11-09T21:30:00+00:00, 2022-11-25T21:30:00+00:00, 2023-02-07T21:30:00+00:00, 2023-02-10T21:30:00+00:00, 2023-02-14T21:30:00+00:00, 2023-02-17T21:30:00+00:00, 2023-04-12T21:30:00+00:00, 2023-04-20T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-06-08T21:30:00+00:00, 2023-06-14T21:30:00+00:00, 2023-06-27T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-10-09T21:30:00+00:00, 2023-10-13T21:30:00+00:00, 2023-10-18T21:30:00+00:00, 2023-11-03T21:30:00+00:00, 2023-11-10T21:30:00+00:00]","[8.0, 34.0, 4.0, 1.0, 10.0, 48.0, 2.0, 1.0, 2.0, 4.0, 5.0, 26.0, 3.0, 2.0, 3.0, 7.0, 3.0, 4.0, 3.0, 2.0, 11.0, 4.0]","[1.5900000000000034, 2.3500000000000014, 1.4199999999999946, 0.21000000000000085, 0.44999999999999574, 2.740000000000002, 0.6099999999999994, 0.7000000000000028, 0.5600000000000023, 1.1799999999999997, 0.759999999999998, 1.5500000000000043, 0.6899999999999977, 2.0, 0.4799999999999969, 1.8499999999999943, 0.9200000000000017, 0.9499999999999957, 0.6300000000000026, -0.6200000000000045, 1.3800000000000026, 0.3200000000000003]","[4.695806261075025, 6.789945102571515, 3.8545059717698003, 0.5521956350249826, 1.1383759170250336, 6.875784190715187, 1.3832199546485247, 1.5705631590756177, 1.2392122150918397, 2.850241545893719, 1.76785298906722, 3.553415864282449, 1.5319715808170467, 4.407227853680035, 1.0037641154328667, 3.8784067085953757, 1.8189007512850963, 1.8209699060762807, 1.1804384485666153, -1.2017832913355389, 2.822085889570557, 0.6403842305383236]",2023-11-11 07:46:17,1.231985415521465947422826426
HSTM,ALGO_ADX_28,10,10,0,0.5970,17.4000,2.4462,1.8316824764548079,1.0,2023-10-25 21:30:00+00:00,18,ADX_28_1D_STOCK_RESULTS,"[2022-10-20T21:30:00+00:00, 2022-10-27T21:30:00+00:00, 2022-11-01T21:30:00+00:00, 2022-11-09T21:30:00+00:00, 2022-12-12T21:30:00+00:00, 2022-12-15T21:30:00+00:00, 2023-02-23T21:30:00+00:00, 2023-03-20T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-06-16T21:30:00+00:00]","[2022-10-26T21:30:00+00:00, 2022-10-31T21:30:00+00:00, 2022-11-08T21:30:00+00:00, 2022-11-10T21:30:00+00:00, 2022-12-14T21:30:00+00:00, 2023-02-22T21:30:00+00:00, 2023-03-17T21:30:00+00:00, 2023-03-21T21:30:00+00:00, 2023-04-03T21:30:00+00:00, 2023-10-25T21:30:00+00:00]","[4.0, 2.0, 5.0, 1.0, 2.0, 45.0, 16.0, 1.0, 8.0, 90.0]","[1.0499999999999972, 0.6600000000000001, 0.120000000000001, 1.3399999999999999, 0.4400000000000013, 0.6699999999999982, 0.4800000000000004, 0.46999999999999886, 0.4299999999999997, 0.3099999999999987]","[4.766227871084871, 2.7742749054224474, 0.48270313757039823, 5.467156262749897, 1.7713365539452548, 2.676787854574503, 1.8619084561675734, 1.8014564967420426, 1.6165413533834574, 1.2434817488969063]",2023-11-11 07:30:50,1.616164160466744599265982594
CW,ALGO_ADX_28,16,16,0,4.1625,11.3125,2.4441,2.354744609248095,1.0,2023-10-17 21:30:00+00:00,26,ADX_28_1D_STOCK_RESULTS,"[2022-08-31T21:30:00+00:00, 2022-09-13T21:30:00+00:00, 2022-10-19T21:30:00+00:00, 2022-10-21T21:30:00+00:00, 2022-10-25T21:30:00+00:00, 2022-12-23T21:30:00+00:00, 2022-12-29T21:30:00+00:00, 2023-01-10T21:30:00+00:00, 2023-02-07T21:30:00+00:00, 2023-02-22T21:30:00+00:00, 2023-02-24T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-11T21:30:00+00:00, 2023-07-14T21:30:00+00:00, 2023-09-27T21:30:00+00:00, 2023-10-11T21:30:00+00:00, 2023-10-18T21:30:00+00:00]","[2022-09-12T21:30:00+00:00, 2022-10-18T21:30:00+00:00, 2022-10-20T21:30:00+00:00, 2022-10-24T21:30:00+00:00, 2022-10-26T21:30:00+00:00, 2022-12-28T21:30:00+00:00, 2023-01-09T21:30:00+00:00, 2023-02-06T21:30:00+00:00, 2023-02-21T21:30:00+00:00, 2023-02-23T21:30:00+00:00, 2023-06-30T21:30:00+00:00, 2023-07-10T21:30:00+00:00, 2023-07-13T21:30:00+00:00, 2023-07-21T21:30:00+00:00, 2023-10-10T21:30:00+00:00, 2023-10-17T21:30:00+00:00]","[7.0, 25.0, 1.0, 1.0, 1.0, 2.0, 6.0, 18.0, 9.0, 1.0, 86.0, 4.0, 2.0, 5.0, 9.0, 4.0]","[3.710000000000008, 7.22999999999999, 3.1599999999999966, 5.439999999999998, 2.530000000000001, 2.1299999999999955, 5.740000000000009, 3.549999999999983, 3.759999999999991, 3.8300000000000125, 5.3799999999999955, 2.3200000000000216, 4.929999999999978, 5.480000000000018, 5.090000000000003, 2.319999999999993]","[2.500842601954842, 4.788079470198669, 1.9835540769568745, 3.3862433862433843, 1.5240963855421694, 1.300604506319836, 3.4825870646766224, 2.143072743736784, 2.208646616541348, 2.1838293990192796, 3.0296204527536856, 1.2746552387231591, 2.660550458715585, 2.9108679485817586, 2.58914492090137, 1.1395451643007972]",2023-11-11 07:16:24,2.576910622012139260695666729
ROST,ALGO_ADX_28,21,20,1,2.5490,7.8095,2.4418,2.192213258505787,0.9523809523809523,2023-11-06 21:30:00+00:00,6,ADX_28_1D_STOCK_RESULTS,"[2022-08-30T21:30:00+00:00, 2022-09-07T21:30:00+00:00, 2022-09-09T21:30:00+00:00, 2022-09-14T21:30:00+00:00, 2022-10-27T21:30:00+00:00, 2022-11-01T21:30:00+00:00, 2022-11-15T21:30:00+00:00, 2022-11-22T21:30:00+00:00, 2023-04-19T21:30:00+00:00, 2023-04-24T21:30:00+00:00, 2023-06-20T21:30:00+00:00, 2023-07-05T21:30:00+00:00, 2023-07-14T21:30:00+00:00, 2023-07-21T21:30:00+00:00, 2023-08-01T21:30:00+00:00, 2023-08-18T21:30:00+00:00, 2023-08-22T21:30:00+00:00, 2023-08-25T21:30:00+00:00, 2023-09-27T21:30:00+00:00, 2023-10-02T21:30:00+00:00, 2023-10-18T21:30:00+00:00, 2023-11-07T21:30:00+00:00]","[2022-09-06T21:30:00+00:00, 2022-09-08T21:30:00+00:00, 2022-09-13T21:30:00+00:00, 2022-10-26T21:30:00+00:00, 2022-10-31T21:30:00+00:00, 2022-11-14T21:30:00+00:00, 2022-11-21T21:30:00+00:00, 2022-11-25T21:30:00+00:00, 2023-04-21T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-13T21:30:00+00:00, 2023-07-20T21:30:00+00:00, 2023-07-31T21:30:00+00:00, 2023-08-17T21:30:00+00:00, 2023-08-21T21:30:00+00:00, 2023-08-24T21:30:00+00:00, 2023-08-31T21:30:00+00:00, 2023-09-29T21:30:00+00:00, 2023-10-17T21:30:00+00:00, 2023-11-06T21:30:00+00:00]","[4.0, 1.0, 2.0, 30.0, 2.0, 9.0, 4.0, 2.0, 2.0, 38.0, 9.0, 6.0, 4.0, 6.0, 12.0, 1.0, 2.0, 4.0, 2.0, 11.0, 13.0]","[0.29999999999999716, 4.0, 0.0899999999999892, 3.469999999999999, 1.1699999999999875, -0.4299999999999926, 10.739999999999995, 2.5, 3.190000000000012, 2.3799999999999955, 3.490000000000009, 0.5, 2.1899999999999977, 1.5200000000000102, 1.2900000000000063, 2.1200000000000045, 3.3900000000000006, 2.1700000000000017, 2.569999999999993, 3.1199999999999903, 3.760000000000005]","[0.3432101590207038, 4.585578356070159, 0.09769865392964523, 3.849140321686077, 1.2456084318109095, -0.4457806344598721, 11.129533678756472, 2.192213258505787, 3.094983991462125, 2.24042172644262, 3.2416867917518197, 0.4505722267279445, 1.9768911355840384, 1.346204941989204, 1.1269328208264229, 1.8197424892703902, 2.869719800220097, 1.817572661026888, 2.343821249429998, 2.762284196547136, 3.190496393720836]",2023-11-11 07:54:35,1.034792535215072837909924279
IAUM,ALGO_ADX_28,7,7,0,0.4443,28.1429,2.4201,1.9662921348314484,1.0,2023-10-30 21:30:00+00:00,13,ADX_28_1D_STOCK_RESULTS,"[2022-08-30T21:30:00+00:00, 2022-11-15T21:30:00+00:00, 2022-12-15T21:30:00+00:00, 2022-12-27T21:30:00+00:00, 2023-03-03T21:30:00+00:00, 2023-03-15T21:30:00+00:00, 2023-05-31T21:30:00+00:00, 2023-10-31T21:30:00+00:00]","[2022-11-14T21:30:00+00:00, 2022-12-14T21:30:00+00:00, 2022-12-21T21:30:00+00:00, 2023-01-04T21:30:00+00:00, 2023-03-14T21:30:00+00:00, 2023-03-20T21:30:00+00:00, 2023-10-30T21:30:00+00:00]","[53.0, 20.0, 4.0, 5.0, 7.0, 3.0, 105.0]","[0.3200000000000003, 0.3299999999999983, 0.34999999999999787, 0.5299999999999976, 0.639999999999997, 0.5800000000000018, 0.35999999999999943]","[1.8486424032351259, 1.8591549295774552, 1.9662921348314484, 2.9395452024403634, 3.4744842562431972, 3.0176899063475644, 1.834862385321098]",2023-11-11 07:31:30,3.655140091792442799698994890
XBJA,ALGO_ADX_28,6,6,0,0.5423,24.0000,2.4190,2.495377163330053,1.0,2023-11-07 21:30:00+00:00,5,ADX_28_1D_STOCK_RESULTS,"[2022-10-21T21:30:00+00:00, 2022-10-26T21:30:00+00:00, 2022-11-14T21:30:00+00:00, 2022-12-02T21:30:00+00:00, 2023-04-13T21:30:00+00:00, 2023-11-01T21:30:00+00:00]","[2022-10-25T21:30:00+00:00, 2022-11-11T21:30:00+00:00, 2022-12-01T21:30:00+00:00, 2023-04-12T21:30:00+00:00, 2023-05-19T21:30:00+00:00, 2023-11-07T21:30:00+00:00]","[2.0, 12.0, 12.0, 88.0, 26.0, 4.0]","[0.7899999999999991, 0.6119999999999983, 0.5700000000000003, 0.3200000000000003, 0.5720000000000027, 0.39000000000000057]","[3.761904761904758, 2.794648157450104, 2.538975501113587, 1.3919095258808192, 2.4517788255465187, 1.5744852644327838]",2023-11-11 08:09:47,2.997690797952692052259643387
OUNZ,ALGO_ADX_28,7,7,0,0.4300,28.1429,2.4146,1.9097222222222123,1.0,2023-10-30 21:30:00+00:00,13,ADX_28_1D_STOCK_RESULTS,"[2022-08-30T21:30:00+00:00, 2022-11-15T21:30:00+00:00, 2022-12-15T21:30:00+00:00, 2022-12-27T21:30:00+00:00, 2023-03-03T21:30:00+00:00, 2023-03-15T21:30:00+00:00, 2023-05-31T21:30:00+00:00, 2023-10-31T21:30:00+00:00]","[2022-11-14T21:30:00+00:00, 2022-12-14T21:30:00+00:00, 2022-12-21T21:30:00+00:00, 2023-01-04T21:30:00+00:00, 2023-03-14T21:30:00+00:00, 2023-03-20T21:30:00+00:00, 2023-10-30T21:30:00+00:00]","[53.0, 20.0, 4.0, 5.0, 7.0, 3.0, 105.0]","[0.3200000000000003, 0.3200000000000003, 0.3299999999999983, 0.5100000000000016, 0.629999999999999, 0.5600000000000023, 0.33999999999999986]","[1.9047619047619064, 1.8583042973286894, 1.9097222222222123, 2.914285714285723, 3.525461667599323, 3.0026809651474653, 1.7866526537046759]",2023-11-11 07:47:55,3.574175623489308359174965318
TECL,ALGO_ADX_28,11,10,1,1.1055,18.4545,2.4144,2.3061630218687945,0.9090909090909091,2023-11-10 21:30:00+00:00,2,ADX_28_1D_STOCK_RESULTS,"[2022-08-30T21:30:00+00:00, 2023-04-03T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-12T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-08-29T21:30:00+00:00, 2023-08-31T21:30:00+00:00, 2023-09-05T21:30:00+00:00, 2023-09-07T21:30:00+00:00, 2023-09-12T21:30:00+00:00, 2023-11-09T21:30:00+00:00]","[2023-03-31T21:30:00+00:00, 2023-04-05T21:30:00+00:00, 2023-05-11T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-19T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-01T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-11T21:30:00+00:00, 2023-11-08T21:30:00+00:00, 2023-11-10T21:30:00+00:00]","[147.0, 2.0, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 2.0, 41.0, 1.0]","[0.5399999999999991, -0.7700000000000031, 0.4000000000000057, 1.1700000000000017, 2.229999999999997, 3.3100000000000023, 1.6100000000000065, 0.5600000000000023, 1.7899999999999991, 1.1600000000000037, 0.1599999999999966]","[1.5428571428571405, -2.10612691466084, 1.0998075336816215, 3.198469108802629, 5.72823015669149, 6.850165562913912, 3.028592927012804, 1.045361209632261, 3.557233704292526, 2.3061630218687945, 0.3077514906712764]",2023-11-11 08:01:42,0.9917722913773197867546241371
APG,ALGO_ADX_28,15,14,1,0.5067,9.9333,2.4063,2.5699862322166234,0.9333333333333333,2023-11-03 21:30:00+00:00,9,ADX_28_1D_STOCK_RESULTS,"[2022-08-30T21:30:00+00:00, 2022-09-13T21:30:00+00:00, 2022-10-28T21:30:00+00:00, 2022-11-01T21:30:00+00:00, 2022-11-07T21:30:00+00:00, 2022-11-10T21:30:00+00:00, 2022-11-15T21:30:00+00:00, 2023-04-14T21:30:00+00:00, 2023-04-20T21:30:00+00:00, 2023-04-24T21:30:00+00:00, 2023-05-01T21:30:00+00:00, 2023-05-19T21:30:00+00:00, 2023-06-08T21:30:00+00:00, 2023-06-14T21:30:00+00:00, 2023-10-12T21:30:00+00:00, 2023-11-06T21:30:00+00:00]","[2022-09-12T21:30:00+00:00, 2022-10-27T21:30:00+00:00, 2022-10-31T21:30:00+00:00, 2022-11-04T21:30:00+00:00, 2022-11-09T21:30:00+00:00, 2022-11-14T21:30:00+00:00, 2023-01-13T21:30:00+00:00, 2023-04-19T21:30:00+00:00, 2023-04-21T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-06-07T21:30:00+00:00, 2023-06-13T21:30:00+00:00, 2023-06-28T21:30:00+00:00, 2023-11-03T21:30:00+00:00]","[8.0, 32.0, 1.0, 3.0, 2.0, 2.0, 40.0, 3.0, 1.0, 4.0, 13.0, 12.0, 3.0, 9.0, 16.0]","[0.3199999999999985, 0.2699999999999996, 0.16000000000000014, 0.7899999999999991, -0.04999999999999716, 0.5299999999999976, 0.9600000000000009, 0.03999999999999915, 0.5500000000000007, 0.5600000000000023, 0.39000000000000057, 0.5399999999999991, 0.6799999999999997, 0.7699999999999996, 1.0899999999999999]","[2.012578616352192, 1.6874999999999973, 0.9797917942437242, 4.7362110311750545, -0.28473804100226174, 2.8851388132825124, 4.925602873268348, 0.1881467544684814, 2.590673575129537, 2.5699862322166234, 1.7173051519154583, 2.265100671140936, 2.7732463295269154, 3.012519561815335, 4.035542391706774]",2023-11-11 07:04:53,1.645942576114778829136453167
