symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,trades_days,trades_profit,trades_percent,last_update,percent_wins,table_name,last_sale_date,last_sell_date_diff
LEGN,ALGO_ADX_28,7,6,1,3.0086,30.4286,5.0086,"[1.0, 1.0, 198.0, 1.0, 4.0, 1.0, 7.0]","[1.3100000000000023, 2.780000000000001, 6.050000000000004, 5.969999999999999, -0.14000000000000057, 3.049999999999997, 2.0400000000000063]","[2.451806101441142, 5.142434332223457, 10.651408450704233, 9.328124999999998, -0.20399242313857, 4.7544816835541654, 2.935674197726301]",2023-09-12 01:28:57,0.8571428571428571,ADX_28_1D_STOCK_RESULTS,2023-09-05 21:30:00+00:00,12
BLZE,ALGO_ADX_28,6,6,0,0.2850,33.8333,4.9461,"[79.0, 1.0, 89.0, 32.0, 1.0, 1.0]","[0.08000000000000007, 0.20999999999999996, 0.1200000000000001, 0.6299999999999999, 0.0699999999999994, 0.5999999999999996]","[1.2578616352201268, 3.75, 2.1660649819494604, 11.75373134328358, 1.1945392491467473, 9.554140127388528]",2023-09-12 01:16:32,1.0,ADX_28_1D_STOCK_RESULTS,2023-09-06 21:30:00+00:00,11
QRHC,ALGO_ADX_28,20,17,3,0.2765,9.0500,4.8164,"[1.0, 23.0, 6.0, 1.0, 1.0, 24.0, 1.0, 1.0, 1.0, 1.0, 4.0, 99.0, 1.0, 3.0, 1.0, 2.0, 2.0, 3.0, 1.0, 5.0]","[0.12999999999999945, 0.4500000000000002, 1.3200000000000003, 0.34999999999999964, 0.8399999999999999, -0.2699999999999996, 0.45999999999999996, -0.03000000000000025, 0.16999999999999993, 0.2400000000000002, 0.019999999999999574, 0.40000000000000036, 0.22999999999999954, 0.16999999999999993, -0.04999999999999982, 0.15000000000000036, 0.6000000000000005, 0.08000000000000007, 0.14000000000000057, 0.1299999999999999]","[3.307888040712454, 10.58823529411765, 28.20512820512821, 5.833333333333327, 13.124999999999998, -4.041916167664664, 7.142857142857142, -0.4255319148936206, 2.4320457796852635, 3.342618384401117, 0.2812939521800221, 5.633802816901413, 3.474320241691836, 2.567975830815709, -0.7299270072992675, 2.209131075110462, 8.720930232558148, 1.081081081081082, 1.861702127659582, 1.7173051519154543]",2023-09-12 01:35:44,0.85,ADX_28_1D_STOCK_RESULTS,2023-09-01 21:30:00+00:00,16
COIN,ALGO_ADX_28,18,15,3,3.5914,8.8889,4.7890,"[9.0, 1.0, 1.0, 29.0, 1.0, 64.0, 12.0, 15.0, 15.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0]","[6.490000000000009, -7.259999999999991, 2.3299999999999983, -0.6400000000000006, 0.37000000000000455, 4.719999999999999, 2.490000000000002, 2.700000000000003, 0.4199999999999946, 3.030000000000001, 3.1000000000000085, 1.0300000000000011, 8.510000000000005, 21.335000000000008, -0.06999999999999318, 3.4399999999999977, 3.410000000000011, 9.240000000000009]","[9.050341653883711, -8.789346246973356, 3.0942895086321363, -0.85163007318696, 0.5138888888888953, 6.840579710144926, 4.223202170963368, 4.326229770870057, 0.662669611864933, 4.391304347826089, 4.200542005420066, 1.3196668802049984, 10.572741955522433, 24.99853535649424, -0.06694080520225035, 4.696245733788393, 4.586415601883001, 12.432723358449959]",2023-09-12 01:19:10,0.8333333333333334,ADX_28_1D_STOCK_RESULTS,2023-08-30 21:30:00+00:00,18
ABEO,ALGO_ADX_28,8,7,1,0.1676,18.6250,4.7732,"[1.0, 1.0, 1.0, 140.0, 1.0, 1.0, 2.0, 2.0]","[0.0011000000000000176, 0.2100000000000004, 0.6000000000000005, -0.15000000000000036, 0.040000000000000036, 0.33000000000000007, 0.06999999999999984, 0.2400000000000002]","[0.5480817140010052, 5.585106382978735, 15.625000000000014, -3.5046728971962695, 1.3559322033898318, 10.576923076923078, 1.8766756032171539, 6.122448979591842]",2023-09-12 01:12:50,0.875,ADX_28_1D_STOCK_RESULTS,2023-08-24 21:30:00+00:00,24
GYRO,ALGO_ADX_28,11,9,2,0.4562,10.2727,4.6393,"[2.0, 1.0, 1.0, 90.0, 3.0, 1.0, 2.0, 2.0, 6.0, 2.0, 3.0]","[0.6999999999999993, 0.25, -0.08000000000000007, 1.8899999999999988, 0.5499999999999989, 0.03999999999999915, 0.7900000000000009, 0.4499999999999993, 0.20000000000000107, 0.3283000000000005, -0.09999999999999964]","[7.526881720430099, 2.631578947368421, -0.8421052631578954, 19.285714285714274, 5.213270142180084, 0.35842293906809275, 8.307045215562574, 4.368932038834944, 1.960784313725501, 3.1567307692307733, -0.9345794392523332]",2023-09-12 01:25:14,0.8181818181818182,ADX_28_1D_STOCK_RESULTS,2023-09-07 21:30:00+00:00,10
ROIV,ALGO_ADX_28,23,20,3,0.3387,9.6087,4.3924,"[3.0, 80.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 58.0, 8.0, 9.0, 2.0, 1.0, 1.0, 1.0, 1.0, 3.0, 2.0, 1.0, 1.0, 2.0, 39.0]","[0.08999999999999986, 0.2999999999999998, 0.09999999999999964, 0.41999999999999993, 0.0699999999999994, -0.11000000000000032, 0.6100000000000003, 0.6200000000000001, 0.6600000000000001, 0.5600000000000005, 0.41999999999999993, 0.4800000000000004, 0.40000000000000036, 0.3500000000000014, 0.3699999999999992, 0.23000000000000043, -0.05000000000000071, 0.4449999999999985, -0.15000000000000036, 0.125, 0.28999999999999915, 0.7100000000000009, 0.8499999999999996]","[2.0270270270270236, 6.2499999999999964, 1.9267822736030757, 8.15533980582524, 1.4522821576763358, -2.1442495126705716, 11.867704280155648, 10.689655172413795, 10.714285714285717, 6.342015855039643, 4.545454545454545, 5.150214592274683, 4.145077720207258, 3.703703703703719, 3.842159916926264, 2.4159663865546266, -0.4975124378109523, 4.582904222451066, -1.501501501501505, 1.182033096926714, 2.677746999076631, 6.294326241134759, 7.2033898305084705]",2023-09-12 01:36:38,0.8695652173913043,ADX_28_1D_STOCK_RESULTS,2023-09-11 21:30:00+00:00,6
KNSA,ALGO_ADX_28,24,21,3,0.5717,7.5000,4.3166,"[1.0, 1.0, 1.0, 1.0, 2.0, 4.0, 1.0, 1.0, 1.0, 25.0, 1.0, 1.0, 1.0, 2.0, 15.0, 2.0, 1.0, 1.0, 1.0, 109.0, 1.0, 5.0, 1.0, 1.0]","[0.009999999999999787, 1.0200000000000014, -0.15000000000000036, 0.5399999999999991, 0.10000000000000142, 0.6099999999999994, 1.7599999999999998, 0.4800000000000004, 1.0099999999999998, 0.15000000000000036, 0.5, 0.19000000000000128, 0.13000000000000078, 0.4800000000000004, 0.1899999999999995, -0.11000000000000121, 0.7400000000000002, -0.120000000000001, 0.7799999999999994, 0.6199999999999992, 0.7100000000000009, 3.5600000000000005, 0.1999999999999993, 0.3200000000000003]","[0.10330578512396474, 10.15936254980081, -1.3345195729537398, 5.242718446601933, 0.879507475813557, 5.9745347698334905, 15.120274914089343, 3.827751196172252, 8.610400682011933, 1.1746280344557585, 3.6764705882352944, 1.3868613138686225, 0.9379509379509435, 3.5714285714285747, 1.3858497447118856, -0.7227332457293114, 4.949832775919734, -0.7556675062972354, 5.2313883299798745, 3.9042821158690124, 4.859685147159485, 22.36180904522613, 1.177856301531209, 1.8757327080890993]",2023-09-12 01:28:24,0.875,ADX_28_1D_STOCK_RESULTS,2023-09-11 21:30:00+00:00,6
ROKU,ALGO_ADX_28,7,6,1,3.4319,39.1429,4.1179,"[3.0, 1.0, 8.0, 257.0, 1.0, 3.0, 1.0]","[5.442999999999998, 2.769999999999996, 1.8000000000000114, 0.5500000000000114, 3.269999999999996, 11.540000000000006, -1.3499999999999943]","[6.309993044284718, 3.1527430002276304, 1.9311232700354162, 0.5791912384161872, 4.261696859116377, 14.18561770129073, -1.5951790145338467]",2023-09-12 01:36:40,0.8571428571428571,ADX_28_1D_STOCK_RESULTS,2023-09-08 21:30:00+00:00,9
GLBE,ALGO_ADX_28,16,14,2,1.1462,14.5000,4.0041,"[1.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0, 2.0, 3.0, 1.0, 1.0, 1.0, 198.0, 11.0, 1.0, 5.0]","[0.1999999999999993, 0.9100000000000001, -2.1499999999999986, 0.9800000000000004, 0.8299999999999983, 1.1099999999999994, 1.7899999999999991, 1.8499999999999979, 7.019999999999996, 0.5999999999999943, 1.0100000000000051, 1.509999999999998, 0.0, 1.1799999999999997, 0.6199999999999974, 0.8799999999999955]","[0.8680555555555525, 3.818715904322284, -8.487958941966044, 4.46469248291572, 3.554603854389714, 4.380426203630621, 6.948757763975151, 6.715063520871135, 25.837320574162664, 1.7291066282420584, 3.0559757942511503, 4.408759124087585, 0.0, 3.055411703780424, 1.5644713600807405, 2.1526418786692645]",2023-09-12 01:24:28,0.875,ADX_28_1D_STOCK_RESULTS,2023-09-08 21:30:00+00:00,9
IMTXW,ALGO_ADX_28,18,17,1,0.1244,7.5000,3.9728,"[1.0, 2.0, 2.0, 2.0, 6.0, 2.0, 1.0, 3.0, 1.0, 10.0, 1.0, 2.0, 91.0, 1.0, 3.0, 1.0, 2.0, 4.0]","[0.25, 0.3500000000000001, 0.33000000000000007, 0.18999999999999995, 0.08999999999999986, 0.15000000000000036, 0.10000000000000009, 0.04999999999999982, 0.06000000000000005, 0.10999999999999988, 0.020000000000000018, -0.1499999999999999, 0.1499999999999999, 0.04999999999999982, 0.20999999999999996, 0.16999999999999993, 0.04999999999999982, 0.05999999999999961]","[9.72762645914397, 12.915129151291517, 10.784313725490199, 5.588235294117646, 2.542372881355928, 4.1782729805014025, 2.890173410404627, 1.5527950310558951, 1.9480519480519498, 3.32326283987915, 0.5917159763313614, -4.360465116279067, 5.0847457627118615, 1.3966480446927325, 5.817174515235457, 4.55764075067024, 1.3513513513513467, 1.621621621621611]",2023-09-12 01:26:55,0.9444444444444444,ADX_28_1D_STOCK_RESULTS,2023-09-07 21:30:00+00:00,10
ICPT,ALGO_ADX_28,15,14,1,0.5767,9.6667,3.8335,"[1.0, 1.0, 1.0, 3.0, 15.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 112.0, 2.0, 1.0, 1.0]","[0.3999999999999986, 1.4100000000000001, 1.3200000000000003, -0.0600000000000005, 0.6899999999999995, 0.39000000000000057, 0.4499999999999993, 0.0799999999999983, 0.370000000000001, 0.259999999999998, 0.9499999999999993, 1.5299999999999976, 0.23000000000000043, 0.14000000000000057, 0.4900000000000002]","[2.9895366218236066, 10.16582552271089, 9.887640449438205, -0.3937007874015781, 4.630872483221473, 2.3955773955773987, 2.6470588235294077, 0.44642857142856185, 1.9828510182207986, 1.4772727272727157, 5.202628696604596, 8.069620253164544, 2.1062271062271103, 1.3245033112582836, 4.570895522388061]",2023-09-12 01:26:32,0.9333333333333333,ADX_28_1D_STOCK_RESULTS,2023-09-11 21:30:00+00:00,6
GDRX,ALGO_ADX_28,18,15,3,0.2378,9.0000,3.7054,"[1.0, 1.0, 1.0, 95.0, 17.0, 1.0, 4.0, 2.0, 2.0, 5.0, 2.0, 3.0, 16.0, 1.0, 1.0, 8.0, 1.0, 1.0]","[0.2599999999999998, -0.04999999999999982, -0.05999999999999961, 0.040000000000000036, -0.3099999999999996, 0.3700000000000001, 0.0699999999999994, 0.1299999999999999, 0.35999999999999943, 0.07000000000000028, 0.08000000000000007, 0.08000000000000007, 0.9399999999999995, 0.1299999999999999, 0.16000000000000014, 1.7800000000000002, 0.16999999999999993, 0.0600000000000005]","[3.9573820395738166, -0.7974481658692156, -0.9448818897637734, 0.674536256323778, -5.457746478873233, 6.678700361010832, 1.2567324955116588, 2.0799999999999983, 6.9767441860465, 1.270417422867519, 1.4760147601476028, 1.4084507042253533, 16.607773851590096, 1.771117166212533, 2.1276595744680873, 23.9247311827957, 2.7732463295269154, 0.914634146341471]",2023-09-12 01:24:08,0.8333333333333334,ADX_28_1D_STOCK_RESULTS,2023-09-01 21:30:00+00:00,16
GGLL,ALGO_ADX_28,6,6,0,1.0667,5.1667,3.6472,"[1.0, 8.0, 1.0, 17.0, 2.0, 2.0]","[1.25, 1.8399999999999999, 0.6600000000000001, 0.8800000000000026, 0.8900000000000006, 0.879999999999999]","[4.6040515653775325, 6.404455273233553, 2.179656538969617, 2.901417738212999, 2.9956243688993625, 2.7980922098569128]",2023-09-12 01:24:18,1.0,ADX_28_1D_STOCK_RESULTS,2023-09-01 21:30:00+00:00,16
AXON,ALGO_ADX_28,20,18,2,5.2065,7.2500,3.5450,"[1.0, 5.0, 1.0, 1.0, 1.0, 2.0, 1.0, 49.0, 1.0, 2.0, 1.0, 4.0, 2.0, 3.0, 1.0, 1.0, 22.0, 34.0, 1.0, 12.0]","[4.920000000000002, 2.1899999999999977, 0.25, 2.719999999999999, 2.9099999999999966, 12.269999999999996, 3.480000000000004, 7.409999999999997, 2.030000000000001, 6.899999999999977, -3.930000000000007, 27.289999999999992, 2.9199999999999875, 4.269999999999982, 7.280000000000001, 3.0500000000000114, -0.4300000000000068, 6.810000000000002, 6.409999999999997, 5.3799999999999955]","[4.988846075846685, 2.0829370363325066, 0.22856098006948256, 2.378870036732551, 2.5308749347712616, 10.74242689546489, 2.806451612903229, 5.671641791044773, 1.4936354940769636, 4.919084622513707, -2.680581133619812, 18.22857524547458, 1.3482316003324348, 1.9545912295156924, 3.679741205014153, 1.5234765234765293, -0.21294507997821366, 3.456852791878174, 3.154838074613641, 2.60381376439841]",2023-09-12 01:15:37,0.9,ADX_28_1D_STOCK_RESULTS,2023-08-31 21:30:00+00:00,17
VRA,ALGO_ADX_28,17,15,2,0.1776,4.6471,3.4264,"[1.0, 1.0, 1.0, 1.0, 2.0, 6.0, 2.0, 14.0, 7.0, 8.0, 4.0, 4.0, 8.0, 5.0, 1.0, 13.0, 1.0]","[-0.2200000000000002, 0.17999999999999972, -0.07000000000000028, 0.16999999999999993, 0.1200000000000001, 0.16000000000000014, 0.6200000000000001, 0.41000000000000014, 0.17999999999999972, 0.03000000000000025, 0.2400000000000002, 0.08999999999999986, 0.2999999999999998, 0.16999999999999993, 0.1299999999999999, 0.4299999999999997, 0.08000000000000007]","[-5.684754521963829, 5.1575931232091605, -1.9125683060109366, 4.913294797687859, 3.3898305084745792, 4.199475065616801, 15.422885572139307, 7.67790262172285, 2.9556650246305374, 0.46511627906977127, 3.833865814696489, 1.4106583072100292, 4.67289719626168, 2.4817518248175174, 1.9287833827893157, 6.222865412445726, 1.1142061281337057]",2023-09-12 01:41:58,0.8823529411764706,ADX_28_1D_STOCK_RESULTS,2023-09-05 21:30:00+00:00,12
AOTG,ALGO_ADX_28,6,6,0,0.9608,8.8333,3.4201,"[17.0, 4.0, 5.0, 4.0, 6.0, 17.0]","[0.8390000000000022, 1.815999999999999, 1.1799999999999997, 0.34499999999999886, 0.5809999999999995, 1.0040000000000013]","[3.2058385235566167, 6.8168168168168135, 4.163726182074805, 1.1590794557365995, 1.8821471379053403, 3.2928829124303096]",2023-09-12 01:14:30,1.0,ADX_28_1D_STOCK_RESULTS,2023-09-01 21:30:00+00:00,16
SPRX,ALGO_ADX_28,11,10,1,0.5489,21.1818,3.3713,"[3.0, 11.0, 4.0, 3.0, 4.0, 199.0, 2.0, 1.0, 1.0, 3.0, 2.0]","[0.6159999999999997, -0.21499999999999986, 0.6969999999999992, 0.46999999999999886, 1.1580000000000013, 1.0300000000000011, 0.28999999999999915, 0.41999999999999815, 0.8699999999999974, 0.5, 0.20199999999999818]","[4.447332322575984, -1.4468371467025563, 4.789390503676212, 3.0698889614630884, 7.126153846153854, 6.109134045077112, 1.6486640136441113, 2.395892755276658, 4.9685893774985574, 2.875215641173088, 1.1003377274212778]",2023-09-12 01:38:42,0.9090909090909091,ADX_28_1D_STOCK_RESULTS,2023-09-05 21:30:00+00:00,12
IT,ALGO_ADX_28,17,17,0,9.8741,9.8235,3.2518,"[3.0, 3.0, 2.0, 1.0, 2.0, 1.0, 17.0, 7.0, 1.0, 6.0, 1.0, 6.0, 91.0, 2.0, 4.0, 4.0, 16.0]","[7.810000000000031, 30.680000000000007, 6.569999999999993, 0.7000000000000455, 13.810000000000002, 7.580000000000041, 16.899999999999977, 16.5, 6.220000000000027, 6.970000000000027, 7.019999999999982, 7.509999999999991, 3.410000000000025, 9.099999999999966, 6.680000000000007, 11.090000000000032, 9.310000000000002]","[3.069847883337931, 11.612414837244515, 2.272884522244514, 0.25268021513917105, 4.9519506597819865, 2.595712622423136, 5.679908583719828, 5.053598774885145, 1.8678117774241096, 2.066225950849325, 2.151328491311937, 2.2789342720155337, 0.9732012899911598, 2.684920190009726, 1.9351100811124007, 3.094912510814063, 2.738799164533875]",2023-09-12 01:27:36,1.0,ADX_28_1D_STOCK_RESULTS,2023-08-30 21:30:00+00:00,18
PEGA,ALGO_ADX_28,12,10,2,1.4050,12.2500,3.2351,"[1.0, 13.0, 22.0, 9.0, 9.0, 80.0, 1.0, 1.0, 3.0, 3.0, 1.0, 4.0]","[0.6499999999999986, 0.9499999999999957, -0.060000000000002274, 3.1000000000000014, 5.799999999999997, 0.7299999999999969, 1.009999999999998, 1.7100000000000009, -0.44999999999999574, 0.5700000000000003, 2.3800000000000026, 0.46999999999999886]","[1.8055555555555516, 2.5441885377611024, -0.16155088852989305, 8.04150453955902, 13.905538240230154, 1.452736318407954, 2.0350594398549227, 3.4629404617253967, -0.9255450431920933, 1.1740473738414015, 4.523854780459994, 0.9633121541299423]",2023-09-12 01:34:01,0.8333333333333334,ADX_28_1D_STOCK_RESULTS,2023-08-30 21:30:00+00:00,18
PSCI,ALGO_ADX_28,10,10,0,2.8587,26.2000,3.1351,"[2.0, 2.0, 7.0, 5.0, 10.0, 117.0, 87.0, 14.0, 11.0, 7.0]","[1.4250000000000114, 1.9849999999999994, 4.5748999999999995, 2.6500000000000057, 3.4099999999999966, 4.852400000000003, 2.049999999999997, 3.3500000000000085, 2.319999999999993, 1.9699999999999989]","[1.776254284823947, 2.4690590210834, 5.592787286063569, 3.0724637681159486, 3.74931280923584, 5.147692216295583, 2.0516413130504376, 3.3145344810527444, 2.2277703091991485, 1.9499158665742837]",2023-09-12 01:35:05,1.0,ADX_28_1D_STOCK_RESULTS,2023-08-29 21:30:00+00:00,19
GGAL,ALGO_ADX_28,24,21,3,0.4000,5.5000,3.1272,"[1.0, 1.0, 1.0, 1.0, 73.0, 1.0, 1.0, 1.0, 3.0, 1.0, 2.0, 1.0, 1.0, 9.0, 2.0, 16.0, 1.0, 2.0, 1.0, 2.0, 1.0, 8.0, 1.0, 1.0]","[0.14000000000000057, 0.3699999999999992, 0.5800000000000001, -0.25, 0.4299999999999997, 0.10999999999999943, 0.23000000000000043, 0.5800000000000001, 0.7300000000000004, 0.16000000000000014, -0.5300000000000011, 0.05999999999999872, -0.1399999999999988, 0.15999999999999837, 0.5299999999999994, 1.5700000000000003, 0.41999999999999993, 0.5199999999999996, 0.5999999999999996, 0.7799999999999976, 0.5500000000000007, 0.3500000000000014, 1.0600000000000005, 0.5899999999999999]","[1.664684898929852, 4.267589388696646, 6.430155210643017, -2.7027027027027026, 4.638619201725995, 1.1470281543274186, 2.4033437826541317, 5.471698113207548, 6.564748201438854, 1.2955465587044546, -4.1633935585231825, 0.5159071367153801, -1.1976047904191514, 1.3663535439794907, 4.326530612244893, 12.733171127331714, 2.9186935371785956, 3.527815468113973, 3.8461538461538445, 4.585537918871237, 3.289473684210531, 2.151198524892449, 6.675062972292194, 3.2960893854748594]",2023-09-12 01:24:18,0.875,ADX_28_1D_STOCK_RESULTS,2023-08-30 21:30:00+00:00,18
