symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update,percent_wins,table_name,last_sale_date,last_sell_date_diff,median_percent_profit,mode_percent_profit
AMJ,ALGO_ADX_28,8,8,0,0.3700,35.0000,1.6226,"[2022-07-29T21:30:00+00:00, 2022-08-18T21:30:00+00:00, 2022-08-25T21:30:00+00:00, 2022-11-03T21:30:00+00:00, 2022-11-08T21:30:00+00:00, 2023-01-30T21:30:00+00:00, 2023-02-16T21:30:00+00:00, 2023-07-26T21:30:00+00:00, 2023-09-21T21:30:00+00:00]","[2022-08-17T21:30:00+00:00, 2022-08-24T21:30:00+00:00, 2022-11-02T21:30:00+00:00, 2022-11-07T21:30:00+00:00, 2023-01-27T21:30:00+00:00, 2023-02-15T21:30:00+00:00, 2023-07-25T21:30:00+00:00, 2023-09-20T21:30:00+00:00]","[13.0, 4.0, 48.0, 2.0, 54.0, 12.0, 108.0, 39.0]","[0.23000000000000043, 0.7800000000000011, 0.15000000000000213, 0.28000000000000114, 0.4299999999999997, 0.35999999999999943, 0.33999999999999986, 0.389999999999997]","[1.061865189289014, 3.523035230352309, 0.6596306068601677, 1.2455516014234926, 1.8711923411662303, 1.545064377682401, 1.4437367303609334, 1.6304347826086831]",2023-10-09 00:56:30,1.0,ADX_28_1D_STOCK_RESULTS,2023-09-20 21:30:00+00:00,18,1.4944005540216672,1.061865189289014
DBO,ALGO_ADX_28,10,9,1,0.2750,28.8000,1.6110,"[2022-07-25T21:30:00+00:00, 2022-07-28T21:30:00+00:00, 2022-08-02T21:30:00+00:00, 2022-08-26T21:30:00+00:00, 2022-08-31T21:30:00+00:00, 2022-10-11T21:30:00+00:00, 2022-10-31T21:30:00+00:00, 2022-11-03T21:30:00+00:00, 2022-11-08T21:30:00+00:00, 2023-09-20T21:30:00+00:00]","[2022-07-27T21:30:00+00:00, 2022-08-01T21:30:00+00:00, 2022-08-25T21:30:00+00:00, 2022-08-30T21:30:00+00:00, 2022-10-10T21:30:00+00:00, 2022-10-28T21:30:00+00:00, 2022-11-02T21:30:00+00:00, 2022-11-07T21:30:00+00:00, 2023-09-19T21:30:00+00:00, 2023-09-28T21:30:00+00:00]","[2.0, 2.0, 17.0, 2.0, 27.0, 13.0, 2.0, 2.0, 215.0, 6.0]","[0.21000000000000085, -0.75, 0.6400000000000006, 0.21999999999999886, 0.3999999999999986, 0.010000000000001563, 0.389999999999997, 0.9200000000000017, 0.41000000000000014, 0.29999999999999716]","[1.2145748987854301, -4.185267857142857, 3.64672364672365, 1.2557077625570712, 2.333722287047833, 0.05913660555885016, 2.349397590361428, 5.4277286135693315, 2.3190045248868785, 1.689189189189173]",2023-10-05 05:07:48,0.9,ADX_28_1D_STOCK_RESULTS,2023-09-28 21:30:00+00:00,10,2.004096857038026,1.2145748987854301
CHKP,ALGO_ADX_28,9,9,0,2.1167,30.1111,1.6096,"[2022-07-29T21:30:00+00:00, 2022-11-01T21:30:00+00:00, 2022-12-09T21:30:00+00:00, 2022-12-15T21:30:00+00:00, 2023-04-06T21:30:00+00:00, 2023-04-14T21:30:00+00:00, 2023-04-18T21:30:00+00:00, 2023-09-05T21:30:00+00:00, 2023-09-11T21:30:00+00:00, 2023-09-22T21:30:00+00:00]","[2022-10-31T21:30:00+00:00, 2022-11-25T21:30:00+00:00, 2022-12-14T21:30:00+00:00, 2023-04-05T21:30:00+00:00, 2023-04-13T21:30:00+00:00, 2023-04-17T21:30:00+00:00, 2023-09-01T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-21T21:30:00+00:00]","[65.0, 17.0, 3.0, 75.0, 4.0, 1.0, 95.0, 3.0, 8.0]","[1.0499999999999972, 0.8300000000000125, 2.8799999999999955, 0.960000000000008, 2.8799999999999955, 3.230000000000018, 1.9699999999999989, 3.1399999999999864, 2.1100000000000136]","[0.8363868089851817, 0.638412429813101, 2.196461256863938, 0.7281553398058312, 2.1984732824427446, 2.4732006125574415, 1.4833220390030863, 2.3689173896642672, 1.5629629629629729]",2023-10-09 01:11:57,1.0,ADX_28_1D_STOCK_RESULTS,2023-09-21 21:30:00+00:00,17,1.5629629629629729,0.8363868089851817
BFAM,ALGO_ADX_28,17,15,2,1.3729,9.2353,1.5814,"[2022-12-01T21:30:00+00:00, 2023-01-19T21:30:00+00:00, 2023-01-24T21:30:00+00:00, 2023-02-06T21:30:00+00:00, 2023-02-22T21:30:00+00:00, 2023-03-03T21:30:00+00:00, 2023-03-07T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-11T21:30:00+00:00, 2023-06-13T21:30:00+00:00, 2023-06-15T21:30:00+00:00, 2023-06-21T21:30:00+00:00, 2023-08-08T21:30:00+00:00, 2023-08-14T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-01T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-11T21:30:00+00:00]","[2023-01-18T21:30:00+00:00, 2023-01-23T21:30:00+00:00, 2023-02-03T21:30:00+00:00, 2023-02-21T21:30:00+00:00, 2023-03-02T21:30:00+00:00, 2023-03-06T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-10T21:30:00+00:00, 2023-06-12T21:30:00+00:00, 2023-06-14T21:30:00+00:00, 2023-06-20T21:30:00+00:00, 2023-07-11T21:30:00+00:00, 2023-08-11T21:30:00+00:00, 2023-08-29T21:30:00+00:00, 2023-08-31T21:30:00+00:00, 2023-09-05T21:30:00+00:00, 2023-09-08T21:30:00+00:00]","[31.0, 2.0, 8.0, 10.0, 6.0, 1.0, 42.0, 2.0, 21.0, 1.0, 2.0, 13.0, 3.0, 11.0, 1.0, 1.0, 2.0]","[1.4899999999999949, 1.8299999999999983, -1.8700000000000045, 0.3300000000000125, 2.1400000000000006, 2.0700000000000074, 3.030000000000001, 3.6299999999999955, 2.3999999999999915, 2.069999999999993, -0.8699999999999903, 1.960000000000008, 0.5700000000000074, 0.6500000000000057, 2.1099999999999994, 0.45999999999999375, 1.3400000000000034]","[1.9983905579399073, 2.456705598066853, -2.357241900920213, 0.4219409282700582, 2.700997097059195, 2.4505741683437994, 3.626570915619391, 3.991203958218796, 2.672903441363171, 2.2349384582163605, -0.9291893623838411, 2.12673611111112, 0.617752248834949, 0.6891433418151036, 2.2612796056156887, 0.4830410584899651, 1.4377682403433514]",2023-10-05 04:53:08,0.8823529411764706,ADX_28_1D_STOCK_RESULTS,2023-09-08 21:30:00+00:00,30,2.12673611111112,1.9983905579399073
QLD,ALGO_ADX_28,7,6,1,0.8929,29.4286,1.5689,"[2022-07-29T21:30:00+00:00, 2022-08-02T21:30:00+00:00, 2022-08-04T21:30:00+00:00, 2022-08-10T21:30:00+00:00, 2022-08-15T21:30:00+00:00, 2022-08-17T21:30:00+00:00, 2023-09-07T21:30:00+00:00, 2023-09-12T21:30:00+00:00]","[2022-08-01T21:30:00+00:00, 2022-08-03T21:30:00+00:00, 2022-08-09T21:30:00+00:00, 2022-08-12T21:30:00+00:00, 2022-08-16T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-09-11T21:30:00+00:00]","[1.0, 1.0, 3.0, 2.0, 1.0, 196.0, 2.0]","[0.730000000000004, 1.0500000000000043, -1.4299999999999997, 0.4899999999999949, 0.8800000000000026, 2.6699999999999946, 1.8599999999999923]","[1.4401262576445137, 2.052785923753674, -2.627227631820687, 0.8917197452229205, 1.55752212389381, 4.7390841320553685, 2.9282115869017513]",2023-10-09 02:19:17,0.8571428571428571,ADX_28_1D_STOCK_RESULTS,2023-09-11 21:30:00+00:00,27,1.55752212389381,1.4401262576445137
OCTW,ALGO_ADX_28,9,9,0,0.4483,29.1111,1.5619,"[2022-07-29T21:30:00+00:00, 2022-10-06T21:30:00+00:00, 2022-11-14T21:30:00+00:00, 2023-01-19T21:30:00+00:00, 2023-01-30T21:30:00+00:00, 2023-05-16T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-07-20T21:30:00+00:00, 2023-08-29T21:30:00+00:00]","[2022-10-05T21:30:00+00:00, 2022-11-11T21:30:00+00:00, 2023-01-18T21:30:00+00:00, 2023-01-27T21:30:00+00:00, 2023-04-20T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-07-19T21:30:00+00:00, 2023-08-28T21:30:00+00:00, 2023-09-20T21:30:00+00:00]","[47.0, 26.0, 43.0, 6.0, 56.0, 13.0, 29.0, 27.0, 15.0]","[0.20199999999999818, 0.490000000000002, 0.5249999999999986, 0.6109999999999971, 0.495000000000001, 0.7319999999999993, 0.5499999999999972, 0.28500000000000014, 0.14499999999999957]","[0.7526641329458162, 1.798825256975044, 1.8796992481202959, 2.167435260730745, 1.7181534189517562, 2.5008541168431817, 1.832722425858038, 0.9361143044834952, 0.4708556583861002]",2023-10-09 02:09:37,1.0,ADX_28_1D_STOCK_RESULTS,2023-09-20 21:30:00+00:00,18,1.798825256975044,0.7526641329458162
FDIS,ALGO_ADX_28,7,7,0,1.1200,35.8571,1.5510,"[2022-07-29T21:30:00+00:00, 2022-08-03T21:30:00+00:00, 2022-08-08T21:30:00+00:00, 2022-08-15T21:30:00+00:00, 2022-08-18T21:30:00+00:00, 2023-08-22T21:30:00+00:00, 2023-08-31T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2022-08-02T21:30:00+00:00, 2022-08-05T21:30:00+00:00, 2022-08-12T21:30:00+00:00, 2022-08-17T21:30:00+00:00, 2023-07-13T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-15T21:30:00+00:00]","[2.0, 2.0, 4.0, 2.0, 225.0, 6.0, 10.0]","[0.9200000000000017, 0.29000000000000625, 0.8400000000000034, 0.8499999999999943, 2.3500000000000085, 1.3599999999999994, 1.230000000000004]","[1.342086068563095, 0.4133409350057102, 1.179609605392506, 1.1683848797250782, 3.2060027285129724, 1.8857459789240145, 1.6621621621621674]",2023-10-09 01:30:17,1.0,ADX_28_1D_STOCK_RESULTS,2023-09-15 21:30:00+00:00,23,1.342086068563095,1.342086068563095
BSX,ALGO_ADX_28,17,15,2,0.7124,15.2353,1.5392,"[2022-07-29T21:30:00+00:00, 2022-08-04T21:30:00+00:00, 2022-08-19T21:30:00+00:00, 2022-11-04T21:30:00+00:00, 2022-11-14T21:30:00+00:00, 2022-11-23T21:30:00+00:00, 2022-12-01T21:30:00+00:00, 2022-12-06T21:30:00+00:00, 2022-12-12T21:30:00+00:00, 2022-12-15T21:30:00+00:00, 2023-02-03T21:30:00+00:00, 2023-03-24T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-06T21:30:00+00:00, 2023-04-18T21:30:00+00:00, 2023-05-11T21:30:00+00:00, 2023-06-21T21:30:00+00:00, 2023-09-22T21:30:00+00:00]","[2022-08-03T21:30:00+00:00, 2022-08-18T21:30:00+00:00, 2022-11-03T21:30:00+00:00, 2022-11-11T21:30:00+00:00, 2022-11-22T21:30:00+00:00, 2022-11-30T21:30:00+00:00, 2022-12-05T21:30:00+00:00, 2022-12-09T21:30:00+00:00, 2022-12-14T21:30:00+00:00, 2023-02-02T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-03-29T21:30:00+00:00, 2023-04-05T21:30:00+00:00, 2023-04-17T21:30:00+00:00, 2023-04-21T21:30:00+00:00, 2023-06-20T21:30:00+00:00, 2023-09-21T21:30:00+00:00]","[3.0, 10.0, 53.0, 5.0, 6.0, 4.0, 2.0, 3.0, 2.0, 32.0, 33.0, 3.0, 4.0, 6.0, 3.0, 26.0, 64.0]","[0.7800000000000011, 0.8700000000000045, -1.0899999999999963, 1.7100000000000009, 0.6000000000000014, 0.8299999999999983, 0.6300000000000026, 0.8099999999999952, 0.9000000000000057, 1.1499999999999986, -0.030000000000001137, 1.1000000000000014, 0.8699999999999974, 1.1799999999999997, 1.0899999999999963, 0.6300000000000026, 0.0800000000000054]","[1.9094247246022058, 2.0883341334613648, -2.5532911688920037, 4.067554709800192, 1.4137606032045276, 1.8988789750629107, 1.3846153846153901, 1.787684837784143, 1.9438444924406173, 2.4731182795698894, -0.06250000000000236, 2.2964509394572055, 1.7643480024335783, 2.3228346456692908, 2.097767513471894, 1.1851015801354452, 0.14831294030405154]",2023-10-09 01:07:23,0.8823529411764706,ADX_28_1D_STOCK_RESULTS,2023-09-21 21:30:00+00:00,17,1.8988789750629107,1.9094247246022058
MCI,ALGO_ADX_28,9,9,0,0.2244,27.8889,1.5243,"[2022-09-12T21:30:00+00:00, 2022-09-15T21:30:00+00:00, 2022-11-23T21:30:00+00:00, 2023-01-24T21:30:00+00:00, 2023-06-09T21:30:00+00:00, 2023-06-29T21:30:00+00:00, 2023-07-06T21:30:00+00:00, 2023-07-12T21:30:00+00:00, 2023-09-13T21:30:00+00:00]","[2022-09-13T21:30:00+00:00, 2022-11-22T21:30:00+00:00, 2023-01-23T21:30:00+00:00, 2023-06-08T21:30:00+00:00, 2023-06-20T21:30:00+00:00, 2023-07-05T21:30:00+00:00, 2023-07-11T21:30:00+00:00, 2023-09-12T21:30:00+00:00, 2023-10-03T21:30:00+00:00]","[1.0, 48.0, 39.0, 94.0, 6.0, 3.0, 3.0, 43.0, 14.0]","[0.07000000000000028, 0.2699999999999996, 0.3100000000000005, 0.370000000000001, 0.08999999999999986, 0.08999999999999986, 0.16000000000000014, 0.5199999999999996, 0.1399999999999988]","[0.49469964664311156, 1.9780219780219748, 2.1846370683580023, 2.5482093663911916, 0.5964214711729613, 0.6105834464043409, 1.0652463382157134, 3.3548387096774164, 0.8860759493670809]",2023-10-05 05:47:16,1.0,ADX_28_1D_STOCK_RESULTS,2023-10-03 21:30:00+00:00,5,1.0652463382157134,0.49469964664311156
HUBB,ALGO_ADX_28,21,19,2,4.0736,9.4286,1.5211,"[2022-07-29T21:30:00+00:00, 2022-08-15T21:30:00+00:00, 2022-08-23T21:30:00+00:00, 2022-09-14T21:30:00+00:00, 2022-09-21T21:30:00+00:00, 2022-09-23T21:30:00+00:00, 2022-10-04T21:30:00+00:00, 2022-10-06T21:30:00+00:00, 2022-10-28T21:30:00+00:00, 2022-11-10T21:30:00+00:00, 2022-11-15T21:30:00+00:00, 2022-11-23T21:30:00+00:00, 2023-04-27T21:30:00+00:00, 2023-05-01T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-16T21:30:00+00:00, 2023-05-22T21:30:00+00:00, 2023-08-23T21:30:00+00:00, 2023-08-25T21:30:00+00:00, 2023-08-29T21:30:00+00:00, 2023-09-07T21:30:00+00:00, 2023-09-11T21:30:00+00:00]","[2022-08-12T21:30:00+00:00, 2022-08-22T21:30:00+00:00, 2022-09-13T21:30:00+00:00, 2022-09-20T21:30:00+00:00, 2022-09-22T21:30:00+00:00, 2022-10-03T21:30:00+00:00, 2022-10-05T21:30:00+00:00, 2022-10-27T21:30:00+00:00, 2022-11-09T21:30:00+00:00, 2022-11-14T21:30:00+00:00, 2022-11-22T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-03T21:30:00+00:00, 2023-05-15T21:30:00+00:00, 2023-05-19T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-08-24T21:30:00+00:00, 2023-08-28T21:30:00+00:00, 2023-08-31T21:30:00+00:00, 2023-09-08T21:30:00+00:00]","[10.0, 5.0, 14.0, 4.0, 1.0, 6.0, 1.0, 15.0, 8.0, 2.0, 5.0, 104.0, 1.0, 2.0, 7.0, 3.0, 5.0, 1.0, 1.0, 2.0, 1.0]","[3.619999999999976, 0.09000000000000341, -0.539999999999992, 5.0, 1.960000000000008, 4.300000000000011, 4.150000000000006, 2.6899999999999977, 0.9199999999999875, 0.21000000000000796, 2.2700000000000102, -0.2949999999999591, 3.9399999999999977, 9.409999999999968, 1.900000000000034, 11.509999999999991, 8.5, 9.029999999999973, 5.949999999999989, 2.6000000000000227, 8.330000000000041]","[1.6738336338835604, 0.040700040700042246, -0.24474256707758887, 2.2693232877955793, 0.8686788104418774, 1.9595333576376284, 1.8014498415592333, 1.1346859577340016, 0.3834931221342174, 0.08407061932023219, 0.8998652184254382, -0.11342227690413283, 1.5014671696962758, 3.48544336617526, 0.6991205799021357, 4.23738173250377, 3.0181443738238114, 2.9312471596442164, 1.875788146279946, 0.802147286582551, 2.6343252901552896]",2023-10-09 01:43:20,0.9047619047619048,ADX_28_1D_STOCK_RESULTS,2023-09-08 21:30:00+00:00,30,1.5014671696962758,1.6738336338835604
GRC,ALGO_ADX_28,7,6,1,0.4557,34.2857,1.5074,"[2022-08-17T21:30:00+00:00, 2022-11-10T21:30:00+00:00, 2022-11-15T21:30:00+00:00, 2023-02-02T21:30:00+00:00, 2023-09-19T21:30:00+00:00, 2023-09-21T21:30:00+00:00, 2023-09-25T21:30:00+00:00, 2023-09-29T21:30:00+00:00]","[2022-11-09T21:30:00+00:00, 2022-11-14T21:30:00+00:00, 2023-02-01T21:30:00+00:00, 2023-07-31T21:30:00+00:00, 2023-09-20T21:30:00+00:00, 2023-09-22T21:30:00+00:00, 2023-09-28T21:30:00+00:00]","[59.0, 2.0, 52.0, 122.0, 1.0, 1.0, 3.0]","[0.23000000000000043, -0.5899999999999999, 0.6300000000000026, 1.0500000000000007, 1.0199999999999996, 0.5599999999999987, 0.2900000000000027]","[0.8223096174472665, -2.082597952700317, 2.246790299572049, 3.5164099129269952, 3.3170731707317063, 1.805869074492095, 0.9262216544235156]",2023-10-05 05:27:46,0.8571428571428571,ADX_28_1D_STOCK_RESULTS,2023-09-28 21:30:00+00:00,10,1.805869074492095,0.8223096174472665
INDY,ALGO_ADX_28,6,6,0,0.6150,41.6667,1.3737,"[2022-07-29T21:30:00+00:00, 2022-08-04T21:30:00+00:00, 2022-08-12T21:30:00+00:00, 2022-09-14T21:30:00+00:00, 2022-12-05T21:30:00+00:00, 2023-08-29T21:30:00+00:00, 2023-09-12T21:30:00+00:00]","[2022-08-03T21:30:00+00:00, 2022-08-11T21:30:00+00:00, 2022-09-13T21:30:00+00:00, 2022-12-02T21:30:00+00:00, 2023-07-24T21:30:00+00:00, 2023-09-11T21:30:00+00:00]","[3.0, 5.0, 21.0, 56.0, 157.0, 8.0]","[0.6700000000000017, 0.5799999999999983, 0.3400000000000034, 0.10999999999999943, 0.509999999999998, 1.480000000000004]","[1.5265436318067935, 1.3074842200180303, 0.7584207004238309, 0.24138687733157657, 1.120386643233739, 3.288158187069549]",2023-10-09 01:46:49,1.0,ADX_28_1D_STOCK_RESULTS,2023-09-11 21:30:00+00:00,27,1.2139354316258846,1.5265436318067935
NBIX,ALGO_ADX_28,12,11,1,1.3825,16.1667,1.3153,"[2022-07-29T21:30:00+00:00, 2022-08-08T21:30:00+00:00, 2022-08-11T21:30:00+00:00, 2022-10-06T21:30:00+00:00, 2022-10-10T21:30:00+00:00, 2022-10-17T21:30:00+00:00, 2022-12-27T21:30:00+00:00, 2023-01-10T21:30:00+00:00, 2023-01-12T21:30:00+00:00, 2023-05-01T21:30:00+00:00, 2023-05-03T21:30:00+00:00, 2023-09-05T21:30:00+00:00]","[2022-08-05T21:30:00+00:00, 2022-08-10T21:30:00+00:00, 2022-10-05T21:30:00+00:00, 2022-10-07T21:30:00+00:00, 2022-10-14T21:30:00+00:00, 2022-10-19T21:30:00+00:00, 2023-01-09T21:30:00+00:00, 2023-01-11T21:30:00+00:00, 2023-03-15T21:30:00+00:00, 2023-05-02T21:30:00+00:00, 2023-09-01T21:30:00+00:00, 2023-09-13T21:30:00+00:00]","[5.0, 2.0, 38.0, 1.0, 4.0, 2.0, 8.0, 1.0, 42.0, 1.0, 84.0, 6.0]","[1.519999999999996, 4.019999999999996, 2.219999999999999, 2.4200000000000017, 3.8800000000000097, 2.469999999999999, 1.980000000000004, 1.5100000000000051, -15.039999999999992, 2.0799999999999983, 2.510000000000005, 7.019999999999996]","[1.6199509751678525, 3.8661281015579876, 2.08274697438784, 2.2293873790879792, 3.593923675435356, 2.2526219790241666, 1.6371754589052454, 1.4064828614008988, -13.660308810172564, 2.055335968379445, 2.3457943925233695, 6.354666425273827]",2023-10-09 02:04:16,0.9166666666666666,ADX_28_1D_STOCK_RESULTS,2023-09-13 21:30:00+00:00,25,2.15606717673791,1.6199509751678525
HCA,ALGO_ADX_28,23,21,2,2.8939,9.5652,1.3015,"[2022-09-06T21:30:00+00:00, 2022-09-09T21:30:00+00:00, 2022-09-13T21:30:00+00:00, 2022-10-28T21:30:00+00:00, 2022-11-01T21:30:00+00:00, 2022-11-15T21:30:00+00:00, 2022-11-18T21:30:00+00:00, 2022-11-25T21:30:00+00:00, 2022-12-15T21:30:00+00:00, 2023-01-06T21:30:00+00:00, 2023-01-18T21:30:00+00:00, 2023-02-13T21:30:00+00:00, 2023-02-24T21:30:00+00:00, 2023-03-13T21:30:00+00:00, 2023-03-15T21:30:00+00:00, 2023-03-20T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-04-05T21:30:00+00:00, 2023-04-11T21:30:00+00:00, 2023-04-25T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-06-26T21:30:00+00:00, 2023-07-20T21:30:00+00:00]","[2022-09-08T21:30:00+00:00, 2022-09-12T21:30:00+00:00, 2022-10-27T21:30:00+00:00, 2022-10-31T21:30:00+00:00, 2022-11-14T21:30:00+00:00, 2022-11-17T21:30:00+00:00, 2022-11-23T21:30:00+00:00, 2022-12-14T21:30:00+00:00, 2023-01-05T21:30:00+00:00, 2023-01-17T21:30:00+00:00, 2023-01-24T21:30:00+00:00, 2023-02-17T21:30:00+00:00, 2023-03-10T21:30:00+00:00, 2023-03-14T21:30:00+00:00, 2023-03-17T21:30:00+00:00, 2023-03-21T21:30:00+00:00, 2023-04-04T21:30:00+00:00, 2023-04-10T21:30:00+00:00, 2023-04-24T21:30:00+00:00, 2023-06-15T21:30:00+00:00, 2023-06-23T21:30:00+00:00, 2023-06-30T21:30:00+00:00, 2023-10-03T21:30:00+00:00]","[2.0, 1.0, 32.0, 1.0, 9.0, 2.0, 3.0, 13.0, 13.0, 6.0, 4.0, 4.0, 10.0, 1.0, 2.0, 1.0, 9.0, 2.0, 9.0, 36.0, 4.0, 4.0, 52.0]","[10.530000000000001, 2.4399999999999977, 1.0600000000000023, 3.0, 5.760000000000019, 2.490000000000009, 4.539999999999992, 4.810000000000002, 6.130000000000024, 5.430000000000007, 5.2099999999999795, 4.019999999999982, 2.3499999999999943, 7.0400000000000205, 8.629999999999995, 6.629999999999967, 5.569999999999993, 2.5600000000000023, 10.920000000000016, -3.2800000000000296, 5.169999999999959, 8.060000000000002, -42.50999999999999]","[5.246113989637307, 1.1244239631336395, 0.4864616796695742, 1.3761467889908259, 2.6310981180339943, 1.1074049366244205, 1.966815405276607, 2.0128049545968123, 2.5368316503890185, 2.1424344052081308, 2.0140714396165067, 1.5566311713455883, 0.9419215199005949, 2.890339532783192, 3.5185713703265766, 2.6327284279077023, 2.1474284833063435, 0.9598800149981261, 4.0008793141349805, -1.1459716302145306, 1.79763560500694, 2.7240773286467497, -14.734324633461576]",2023-10-05 05:29:08,0.9130434782608695,ADX_28_1D_STOCK_RESULTS,2023-10-03 21:30:00+00:00,5,2.0128049545968123,5.246113989637307
SATO,ALGO_ADX_28,24,21,3,0.0308,5.9583,1.2890,"[2022-08-10T21:30:00+00:00, 2022-08-12T21:30:00+00:00, 2022-08-16T21:30:00+00:00, 2023-03-15T21:30:00+00:00, 2023-03-20T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-03-27T21:30:00+00:00, 2023-03-31T21:30:00+00:00, 2023-04-12T21:30:00+00:00, 2023-04-17T21:30:00+00:00, 2023-05-03T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-12T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-06-22T21:30:00+00:00, 2023-06-27T21:30:00+00:00, 2023-06-29T21:30:00+00:00, 2023-07-05T21:30:00+00:00, 2023-07-07T21:30:00+00:00, 2023-07-11T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-14T21:30:00+00:00]","[2022-08-11T21:30:00+00:00, 2022-08-15T21:30:00+00:00, 2022-12-12T21:30:00+00:00, 2023-03-17T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-03-24T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-11T21:30:00+00:00, 2023-04-14T21:30:00+00:00, 2023-04-19T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-11T21:30:00+00:00, 2023-05-16T21:30:00+00:00, 2023-05-23T21:30:00+00:00, 2023-05-31T21:30:00+00:00, 2023-06-02T21:30:00+00:00, 2023-06-21T21:30:00+00:00, 2023-06-26T21:30:00+00:00, 2023-06-28T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-06T21:30:00+00:00, 2023-07-10T21:30:00+00:00, 2023-07-13T21:30:00+00:00, 2023-09-13T21:30:00+00:00]","[1.0, 1.0, 82.0, 2.0, 2.0, 1.0, 3.0, 6.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 4.0, 1.0, 11.0, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0, 5.0]","[0.7599999999999998, 0.5500000000000007, -5.7299999999999995, 0.5499999999999998, 0.3600000000000003, 0.22999999999999954, 0.33000000000000007, 0.556, 0.5, 0.020000000000000462, 0.19399999999999995, 0.17999999999999972, 0.34999999999999964, -0.005000000000000782, 0.04100000000000037, 0.10000000000000053, 0.6699999999999999, 0.27999999999999936, 0.10999999999999943, 0.1899999999999995, 0.16999999999999993, 0.48999999999999844, 0.03999999999999915, -0.19700000000000095]","[8.137044967880083, 5.583756345177672, -56.23159960745829, 10.185185185185182, 5.83468395461913, 3.8397328881469037, 5.454545454545456, 8.43190779496512, 6.666666666666667, 0.26490066225166176, 2.821407795229784, 2.6011560693641576, 5.2160953800298016, -0.06764069264070321, 0.5567626290059801, 1.3386880856760446, 8.81578947368421, 3.2979976442873893, 1.2805587892898653, 2.1348314606741514, 1.7507723995880526, 4.999999999999984, 0.37037037037036247, -2.3480333730631817]",2023-10-09 02:24:51,0.875,ADX_28_1D_STOCK_RESULTS,2023-09-13 21:30:00+00:00,25,3.0597027197585867,8.137044967880083
BNO,ALGO_ADX_28,8,7,1,0.3862,35.5000,1.2866,"[2022-07-25T21:30:00+00:00, 2022-07-28T21:30:00+00:00, 2022-08-02T21:30:00+00:00, 2022-08-31T21:30:00+00:00, 2022-10-11T21:30:00+00:00, 2022-10-31T21:30:00+00:00, 2022-11-03T21:30:00+00:00, 2022-11-08T21:30:00+00:00, 2023-09-21T21:30:00+00:00]","[2022-07-27T21:30:00+00:00, 2022-08-01T21:30:00+00:00, 2022-08-30T21:30:00+00:00, 2022-10-10T21:30:00+00:00, 2022-10-28T21:30:00+00:00, 2022-11-02T21:30:00+00:00, 2022-11-07T21:30:00+00:00, 2023-09-20T21:30:00+00:00]","[2.0, 2.0, 20.0, 27.0, 13.0, 2.0, 2.0, 216.0]","[0.35999999999999943, -1.0400000000000027, 0.0799999999999983, 1.0799999999999983, 0.379999999999999, 0.7300000000000004, 1.3699999999999974, 0.13000000000000256]","[1.156069364161848, -3.221809169764568, 0.25445292620864596, 3.5726099900760775, 1.2570294409526928, 2.4228343843345517, 4.445165476963003, 0.4067584480600831]",2023-10-05 04:55:27,0.875,ADX_28_1D_STOCK_RESULTS,2023-09-20 21:30:00+00:00,18,1.2065494025572705,1.156069364161848
