symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,trades_days,trades_profit,trades_percent,last_update,percent_wins,table_name,last_sale_date,last_sell_date_diff
MOND,ALGO_KAMA_STOCHRSI_VWAP_CGPT,6,5,1,0.0355,3.0000,0.5155,"[2.0, 1.0, 1.0, 4.0, 7.0, 3.0]","[0.08500000000000085, -0.020000000000000462, 0.019999999999999574, 0.05999999999999961, 0.04999999999999982, 0.017999999999999794]","[0.9860788863109149, -0.28409090909091567, 0.30769230769230116, 0.9259259259259198, 0.7473841554559016, 0.40983606557376573]",2023-09-29 12:09:39,0.8333333333333334,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-25 08:30:00+00:00,4
DOMO,ALGO_KAMA_STOCHRSI_VWAP_CGPT,6,5,1,0.0382,1.5000,0.3994,"[2.0, 1.0, 1.0, 1.0, 1.0, 3.0]","[-0.48999999999999844, 0.28000000000000114, 0.21000000000000085, 0.13000000000000078, 0.08900000000000041, 0.009999999999999787]","[-2.723735408560303, 1.7478152309613053, 1.2433392539964525, 1.2093023255814026, 0.8293728450284261, 0.09049773755655915]",2023-09-29 11:58:24,0.8333333333333334,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-11 11:00:00+00:00,18
NRC,ALGO_KAMA_STOCHRSI_VWAP_CGPT,8,7,1,0.0043,2.3750,0.0244,"[2.0, 1.0, 4.0, 3.0, 2.0, 1.0, 5.0, 1.0]","[0.07800000000000296, 0.04899999999999949, 0.9400000000000048, 0.049000000000006594, -1.2620000000000005, 0.020000000000003126, 0.13000000000000256, 0.030000000000001137]","[0.18998441153547097, 0.1138158505992741, 2.1774884755264305, 0.10970312989747592, -2.7875334084332835, 0.043715846994542354, 0.28316270964931944, 0.06492101276780164]",2023-09-29 12:10:48,0.875,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-21 14:30:00+00:00,8
CCNE,ALGO_RSI_EMA_ADX_CGPT,9,9,0,0.2044,4.8889,1.1004,"[3.0, 7.0, 2.0, 1.0, 3.0, 14.0, 1.0, 2.0, 11.0]","[0.11899999999999977, 0.14300000000000068, 0.08899999999999864, 0.11899999999999977, 0.3000000000000007, 0.4800000000000004, 0.120000000000001, 0.129999999999999, 0.33999999999999986]","[0.6167081260364831, 0.748181865745831, 0.45678505440360617, 0.6006763919034869, 1.6465422612513763, 2.622950819672133, 0.6467259498787442, 0.7027027027026973, 1.8619934282584878]",2023-09-29 04:40:07,1.0,RSI_EMA_ADX_CGPT_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-19 12:00:00+00:00,10
MBINP,ALGO_RSI_EMA_ADX_CGPT,11,9,2,0.1383,4.9091,0.5902,"[2.0, 2.0, 1.0, 1.0, 1.0, 11.0, 2.0, 4.0, 5.0, 1.0, 24.0]","[0.23600000000000065, 0.1280000000000001, 0.5519999999999996, 0.05000000000000071, 0.16000000000000014, 0.0, 0.0799999999999983, 0.05000000000000071, 0.08200000000000074, 0.0, 0.18299999999999983]","[1.0182508521378981, 0.5508693406782583, 2.364228199417507, 0.21008403361344835, 0.6751054852320681, 0.0, 0.337980566117441, 0.21052631578947667, 0.34599156118143776, 0.0, 0.7787234042553185]",2023-09-29 05:13:38,0.8181818181818182,RSI_EMA_ADX_CGPT_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-28 17:30:00+00:00,0
LSTR,ALGO_RSI_EMA_ADX_CGPT,8,7,1,0.5227,1.7500,0.2603,"[1.0, 4.0, 1.0, 1.0, 1.0, 3.0, 2.0, 1.0]","[0.63900000000001, 1.4069999999999823, 0.813999999999993, 0.43899999999999295, 0.26900000000000546, 0.3400000000000034, 0.5240000000000009, -0.25]","[0.3206270039187795, 0.7056982500488934, 0.4060356652949211, 0.21845795555201336, 0.13372173947625096, 0.16871523349692263, 0.2603092911539555, -0.13082155939298795]",2023-09-29 05:12:21,0.875,RSI_EMA_ADX_CGPT_P1_L.75_AV_30M_STOCK_RESULTS,2023-08-31 13:00:00+00:00,29
PLXS,ALGO_RSI_EMA_ADX_CGPT,12,10,2,0.0324,2.6667,0.0391,"[2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 4.0, 2.0, 1.0, 6.0, 5.0, 5.0]","[0.0799999999999983, 0.23499999999999943, 0.36299999999999955, 0.40500000000000114, 1.6749999999999972, 1.0150000000000006, 1.1000000000000085, 0.19499999999999318, 0.015000000000000568, -4.594999999999999, -0.8189999999999884, 0.7199999999999989]","[0.08249123530624694, 0.2423679867986793, 0.3662227602905564, 0.40711700844390947, 1.6829096754747284, 0.9969551124643949, 1.0832102412604712, 0.1913265306122382, 0.014677821811243769, -4.50468114308122, -0.8360555328705477, 0.7430340557275529]",2023-09-29 05:26:46,0.8333333333333334,RSI_EMA_ADX_CGPT_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-05 20:00:00+00:00,23
VTYX,ALGO_SMA_KAMA_OBV_MFI_VWAP_CGPT,6,5,1,0.5100,1.1667,1.5347,"[1.0, 1.0, 1.0, 1.0, 2.0, 1.0]","[1.3299999999999983, -0.14999999999999858, 0.3299999999999983, 0.8599999999999994, 0.2099999999999973, 0.480000000000004]","[3.763440860215048, -0.45592705167172826, 0.9708737864077619, 2.922188243289159, 0.6914718472176401, 1.3161502604880833]",2023-09-29 13:36:24,0.8333333333333334,SMA_KAMA_OBV_MFI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-18 16:00:00+00:00,10
BPMC,ALGO_SMA_KAMA_OBV_MFI_VWAP_CGPT,6,5,1,0.5533,1.1667,1.1376,"[1.0, 1.0, 1.0, 1.0, 2.0, 1.0]","[0.10999999999999943, 0.5799999999999983, 2.1000000000000014, 0.5800000000000054, 0.269999999999996, -0.3200000000000003]","[0.21446675765256273, 1.1677068653110494, 4.323656578134654, 1.1841567986933552, 0.5480008118530465, -0.6122058542184815]",2023-09-29 13:05:50,0.8333333333333334,SMA_KAMA_OBV_MFI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-14 18:00:00+00:00,14
EXAS,ALGO_SMA_KAMA_OBV_MFI_VWAP_CGPT,8,7,1,0.4322,1.1250,0.5403,"[1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0]","[0.5999999999999943, 0.7379999999999995, -0.6200000000000045, 0.23999999999999488, 0.029999999999986926, 0.1599999999999966, 2.030000000000001, 0.28000000000000114]","[0.6289308176100569, 0.8971335489047185, -0.7485210672461723, 0.3063960168517744, 0.038197097020609784, 0.2027883396704646, 2.623755977769162, 0.37353255069370483]",2023-09-29 13:12:00,0.875,SMA_KAMA_OBV_MFI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-19 14:00:00+00:00,10
SLRC,ALGO_SMA_KAMA_OBV_MFI_VWAP_CGPT,7,6,1,0.0500,1.1429,0.3356,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0]","[0.028999999999999915, 0.058999999999999275, 0.0, 0.058999999999999275, 0.1479999999999997, 0.04499999999999993, 0.009999999999999787]","[0.20218922122289557, 0.3935957304869865, 0.0, 0.3948865537781894, 1.002031144211237, 0.2918287937743186, 0.06455777921239371]",2023-09-29 13:30:50,0.8571428571428571,SMA_KAMA_OBV_MFI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-22 15:30:00+00:00,6
BMRN,ALGO_SMA_KAMA_OBV_MFI_VWAP_CGPT,7,7,0,0.2533,1.1429,0.2840,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.25499999999999545, 0.4000000000000057, 0.1700000000000017, 0.24099999999999966, 0.42499999999999716, 0.25199999999999534, 0.030000000000001137]","[0.2855862918579857, 0.4462791476068344, 0.1889098788754325, 0.2689732142857139, 0.472616068946341, 0.2920723226703701, 0.03362474781439267]",2023-09-29 13:05:14,1.0,SMA_KAMA_OBV_MFI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-28 15:30:00+00:00,0
FOXF,ALGO_SMA_KAMA_OBV_MFI_VWAP_CGPT,6,5,1,0.2708,1.0000,0.2570,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.12999999999999545, 0.8099999999999881, 0.23000000000000398, 0.18500000000000227, 0.28000000000000114, 0.25]","[-0.1176470588235253, 0.767699744100074, 0.21001689266310913, 0.16908874874326138, 0.27179188507086116, 0.24091741351064855]",2023-09-29 13:13:44,0.8333333333333334,SMA_KAMA_OBV_MFI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-20 14:30:00+00:00,9
MGRC,ALGO_SMA_KAMA_OBV_MFI_VWAP_CGPT,6,5,1,0.2027,2.3333,0.2005,"[1.0, 1.0, 4.0, 3.0, 1.0, 4.0]","[0.10000000000000853, 0.519999999999996, 0.21099999999999852, 0.3400000000000034, -0.07500000000000284, 0.12000000000000455]","[0.10397712503250171, 0.5044136191677137, 0.21467305598795236, 0.33663366336634, -0.0740557886941524, 0.11761246692149814]",2023-09-29 13:22:05,0.8333333333333334,SMA_KAMA_OBV_MFI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-20 13:30:00+00:00,9
FSLR,ALGO_SMA_KAMA_OBV_MFI_VWAP_CGPT,6,5,1,0.3317,1.3333,0.1869,"[1.0, 1.0, 2.0, 2.0, 1.0, 1.0]","[0.06999999999999318, 0.5, 0.22999999999998977, 0.9200000000000159, -0.030000000000001137, 0.30000000000001137]","[0.035167043456414554, 0.273972602739726, 0.12540894220282975, 0.5314846909301074, -0.017241379310345483, 0.17266187050360365]",2023-09-29 13:13:39,0.8333333333333334,SMA_KAMA_OBV_MFI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-18 13:30:00+00:00,11
REGN,ALGO_SMA_KAMA_OBV_MFI_VWAP_CGPT,7,6,1,1.5014,1.8571,0.1811,"[1.0, 2.0, 1.0, 2.0, 4.0, 2.0, 1.0]","[-2.909999999999968, 0.22000000000002728, 0.21000000000003638, 4.660000000000082, 0.8999999999999773, 1.0299999999999727, 6.399999999999977]","[-0.3495075666586558, 0.02645089151527867, 0.025110906503729137, 0.5666204615646607, 0.1079861777692428, 0.124337570468013, 0.7664670658682607]",2023-09-29 13:28:31,0.8571428571428571,SMA_KAMA_OBV_MFI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-27 08:30:00+00:00,2
BKNG,ALGO_SMA_KAMA_OBV_MFI_VWAP_CGPT,6,5,1,3.9292,1.0000,0.1253,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.5, 1.2600000000002183, 7.989999999999782, -3.099999999999909, 16.73999999999978, 0.18499999999994543]","[0.01563966218329684, 0.04064463684340261, 0.25759568760960816, -0.09875756610385183, 0.5310913705583687, 0.005792119273823079]",2023-09-29 13:04:59,0.8333333333333334,SMA_KAMA_OBV_MFI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-18 15:30:00+00:00,10
SNY,ALGO_SMA_KAMA_OBV_MFI_VWAP_CGPT,6,5,1,0.0402,1.6667,0.0748,"[2.0, 1.0, 3.0, 1.0, 1.0, 2.0]","[0.0799999999999983, -0.18999999999999773, 0.14999999999999858, 0.010000000000005116, 0.01099999999999568, 0.18000000000000682]","[0.14972861688189837, -0.34862385321100503, 0.2777263469727802, 0.01876172607880885, 0.020606968902202472, 0.33082154015807175]",2023-09-29 13:31:37,0.8333333333333334,SMA_KAMA_OBV_MFI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,2023-09-19 17:00:00+00:00,9
