symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
ZIMV,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.0363,1.3750,0.3107,0.23715850446468772,0.875,2023-09-15 16:15:00+00:00,30,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-31T14:00:00+00:00, 2023-08-31T14:30:00+00:00, 2023-08-31T20:00:00+00:00, 2023-08-31T21:45:00+00:00, 2023-09-01T17:45:00+00:00, 2023-09-01T18:45:00+00:00, 2023-09-05T13:45:00+00:00, 2023-09-15T15:45:00+00:00]","[2023-08-31T14:15:00+00:00, 2023-08-31T14:45:00+00:00, 2023-08-31T21:30:00+00:00, 2023-09-01T13:30:00+00:00, 2023-09-01T18:00:00+00:00, 2023-09-01T19:00:00+00:00, 2023-09-05T14:15:00+00:00, 2023-09-15T16:15:00+00:00]","[1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[0.040000000000000924, 0.05000000000000071, 0.010000000000001563, 0.049999999999998934, -0.019999999999999574, 0.010999999999999233, 0.13400000000000034, 0.015000000000000568]","[0.3372681281618965, 0.4215851602023669, 0.08481764206956374, 0.423728813559313, -0.1700680272108807, 0.09377664109121256, 1.157467392243244, 0.13704888076747893]",2023-10-12 20:22:46
ORA,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.2279,1.4286,0.3028,0.30701461656542717,0.8571428571428571,2023-09-20 15:00:00+00:00,25,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-30T16:15:00+00:00, 2023-09-01T14:00:00+00:00, 2023-09-01T15:45:00+00:00, 2023-09-08T13:45:00+00:00, 2023-09-15T13:30:00+00:00, 2023-09-15T17:45:00+00:00, 2023-09-20T14:45:00+00:00]","[2023-08-30T16:30:00+00:00, 2023-09-01T14:15:00+00:00, 2023-09-01T16:45:00+00:00, 2023-09-08T14:00:00+00:00, 2023-09-15T13:45:00+00:00, 2023-09-15T18:00:00+00:00, 2023-09-20T15:00:00+00:00]","[1.0, 1.0, 4.0, 1.0, 1.0, 1.0, 1.0]","[0.23000000000000398, 0.5600000000000023, 0.04000000000000625, 0.22999999999998977, 0.4650000000000034, -0.18999999999999773, 0.2600000000000051]","[0.30508024936994826, 0.7418201086236619, 0.05312084993360724, 0.30701461656542717, 0.6168745025205671, -0.2549651100375708, 0.3506878877798828]",2023-10-12 19:27:27
CAVA,ALGO_EMA_RSI_ADX_BB_CGPT,14,12,2,0.1333,1.0000,0.3000,0.235819830379775,0.8571428571428571,2023-09-27 17:45:00+00:00,18,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-16T11:15:00+00:00, 2023-08-16T13:15:00+00:00, 2023-08-16T13:45:00+00:00, 2023-08-16T14:15:00+00:00, 2023-08-24T13:45:00+00:00, 2023-08-24T14:15:00+00:00, 2023-08-24T14:45:00+00:00, 2023-08-24T15:15:00+00:00, 2023-08-31T14:00:00+00:00, 2023-08-31T18:00:00+00:00, 2023-09-01T16:00:00+00:00, 2023-09-26T11:15:00+00:00, 2023-09-26T13:30:00+00:00, 2023-09-27T17:30:00+00:00]","[2023-08-16T11:30:00+00:00, 2023-08-16T13:30:00+00:00, 2023-08-16T14:00:00+00:00, 2023-08-16T14:30:00+00:00, 2023-08-24T14:00:00+00:00, 2023-08-24T14:30:00+00:00, 2023-08-24T15:00:00+00:00, 2023-08-24T15:30:00+00:00, 2023-08-31T14:15:00+00:00, 2023-08-31T18:15:00+00:00, 2023-09-01T16:15:00+00:00, 2023-09-26T11:45:00+00:00, 2023-09-26T13:45:00+00:00, 2023-09-27T17:45:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.3999999999999986, 0.060000000000002274, 0.31500000000000483, 0.03999999999999915, 0.054000000000002046, -0.6649999999999991, 0.46999999999999886, 0.2739999999999938, 0.625, 0.030000000000001137, 0.15200000000000102, 0.03999999999999915, 0.33099999999999596, -0.259999999999998]","[0.7999999999999973, 0.12135922330097548, 0.6748794858061165, 0.08762322015333877, 0.12327359890423936, -1.5327878298951232, 1.1190476190476164, 0.6491967966639667, 1.399932803225445, 0.0676284941388664, 0.3481447549244183, 0.12349490583513166, 1.035669586983717, -0.8173530336372147]",2023-10-12 18:00:46
MRVL,ALGO_EMA_RSI_ADX_BB_CGPT,14,12,2,0.1454,1.3571,0.2463,0.2118588125591359,0.8571428571428571,2023-09-29 17:30:00+00:00,16,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-07T21:45:00+00:00, 2023-08-08T11:00:00+00:00, 2023-08-22T16:15:00+00:00, 2023-08-22T17:15:00+00:00, 2023-08-22T18:45:00+00:00, 2023-08-23T11:15:00+00:00, 2023-08-23T11:45:00+00:00, 2023-09-01T15:15:00+00:00, 2023-09-01T16:00:00+00:00, 2023-09-01T18:30:00+00:00, 2023-09-05T08:15:00+00:00, 2023-09-06T09:30:00+00:00, 2023-09-28T09:45:00+00:00, 2023-09-29T17:15:00+00:00]","[2023-08-07T22:00:00+00:00, 2023-08-08T12:00:00+00:00, 2023-08-22T16:45:00+00:00, 2023-08-22T17:30:00+00:00, 2023-08-22T19:00:00+00:00, 2023-08-23T11:30:00+00:00, 2023-08-23T12:00:00+00:00, 2023-09-01T15:30:00+00:00, 2023-09-01T16:15:00+00:00, 2023-09-01T18:45:00+00:00, 2023-09-05T09:00:00+00:00, 2023-09-06T10:30:00+00:00, 2023-09-28T10:00:00+00:00, 2023-09-29T17:30:00+00:00]","[1.0, 3.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0]","[0.46000000000000085, -0.05999999999999517, 0.11000000000000654, 0.1599999999999966, 0.14000000000000057, -0.1699999999999946, 0.5900000000000034, 0.134999999999998, 0.10999999999999943, 0.0799999999999983, 0.240000000000002, 0.060000000000002274, 0.03999999999999915, 0.14000000000000057]","[0.7290015847860553, -0.09554140127387767, 0.18339446482161811, 0.267782426778237, 0.2350176263219751, -0.2854743912678331, 0.9930988049150034, 0.2334226679346382, 0.19029495718363365, 0.13926364348506973, 0.4188481675392705, 0.10480349344978562, 0.07619047619047456, 0.25858884373845686]",2023-10-12 19:16:10
TMFG,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.0567,1.7143,0.2090,0.2163549688302202,0.8571428571428571,2023-09-15 19:15:00+00:00,30,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-09-05T13:45:00+00:00, 2023-09-06T15:15:00+00:00, 2023-09-06T16:45:00+00:00, 2023-09-12T16:45:00+00:00, 2023-09-13T14:15:00+00:00, 2023-09-15T15:45:00+00:00, 2023-09-15T18:30:00+00:00]","[2023-09-05T16:30:00+00:00, 2023-09-06T15:30:00+00:00, 2023-09-06T20:00:00+00:00, 2023-09-12T17:30:00+00:00, 2023-09-13T15:00:00+00:00, 2023-09-15T17:45:00+00:00, 2023-09-15T19:15:00+00:00]","[3.0, 1.0, 3.0, 1.0, 1.0, 1.0, 2.0]","[0.11400000000000077, -0.005000000000002558, 0.08999999999999986, 0.05900000000000105, 0.1130000000000031, 0.010999999999999233, 0.015000000000000568]","[0.4201990416513114, -0.01843657817110088, 0.3333333333333328, 0.2163549688302202, 0.41625225623458617, 0.04024144869215011, 0.054985337243403834]",2023-10-12 20:03:36
AAON,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.1297,1.4286,0.2014,0.2631578947368448,0.8571428571428571,2023-09-20 20:15:00+00:00,25,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-24T13:45:00+00:00, 2023-09-01T13:30:00+00:00, 2023-09-05T14:30:00+00:00, 2023-09-07T12:45:00+00:00, 2023-09-11T15:45:00+00:00, 2023-09-11T16:15:00+00:00, 2023-09-20T19:15:00+00:00]","[2023-08-24T14:00:00+00:00, 2023-09-01T13:45:00+00:00, 2023-09-05T14:45:00+00:00, 2023-09-07T13:30:00+00:00, 2023-09-11T16:00:00+00:00, 2023-09-11T16:30:00+00:00, 2023-09-20T20:15:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.0]","[0.23999999999999488, 0.34899999999999665, 0.5489999999999924, 0.01999999999999602, 0.1700000000000017, 0.09000000000000341, -0.5100000000000051]","[0.39386231229998336, 0.5490874764002465, 0.8633432929705809, 0.03068425897513964, 0.2631578947368448, 0.13929732239591922, -0.8294031549845586]",2023-10-12 17:32:40
STM,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.0881,1.1250,0.1986,0.13846448788748306,0.875,2023-09-29 18:15:00+00:00,16,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-29T23:00:00+00:00, 2023-08-31T15:45:00+00:00, 2023-08-31T20:45:00+00:00, 2023-09-15T09:30:00+00:00, 2023-09-28T21:00:00+00:00, 2023-09-29T12:15:00+00:00, 2023-09-29T17:15:00+00:00, 2023-09-29T18:00:00+00:00]","[2023-08-29T23:45:00+00:00, 2023-08-31T16:00:00+00:00, 2023-08-31T22:45:00+00:00, 2023-09-15T09:45:00+00:00, 2023-09-28T22:30:00+00:00, 2023-09-29T12:30:00+00:00, 2023-09-29T17:30:00+00:00, 2023-09-29T18:15:00+00:00]","[1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.030000000000001137, 0.054999999999999716, 0.17999999999999972, 0.1699999999999946, 0.1600000000000037, 0.05999999999999517, 0.04999999999999716, 0.060000000000002274]","[-0.06281012499215112, 0.11647853618246831, 0.38286467860637197, 0.38297776476152784, 0.37602820211516735, 0.1373940920540306, 0.1160092807424528, 0.13953488372093553]",2023-10-12 19:58:33
VT,ALGO_EMA_RSI_ADX_BB_CGPT,8,7,1,0.1400,1.1250,0.1450,0.14344798905122524,0.875,2023-09-29 17:30:00+00:00,16,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-10T16:30:00+00:00, 2023-08-10T17:00:00+00:00, 2023-08-30T12:15:00+00:00, 2023-08-31T20:15:00+00:00, 2023-09-01T15:45:00+00:00, 2023-09-15T17:30:00+00:00, 2023-09-20T18:15:00+00:00, 2023-09-29T17:15:00+00:00]","[2023-08-10T16:45:00+00:00, 2023-08-10T17:15:00+00:00, 2023-08-30T12:30:00+00:00, 2023-08-31T20:30:00+00:00, 2023-09-01T16:00:00+00:00, 2023-09-15T17:45:00+00:00, 2023-09-20T18:45:00+00:00, 2023-09-29T17:30:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0]","[0.14400000000000546, 0.05500000000000682, 0.1389999999999958, 0.38800000000000523, -0.07000000000000739, 0.1389999999999958, 0.19499999999999318, 0.12999999999999545]","[0.14754098360656298, 0.05641604267105019, 0.14292912155144502, 0.39868065474050335, -0.07180518228259175, 0.1439668565510055, 0.2025027259982275, 0.13961980453226877]",2023-10-12 20:15:47
PEP,ALGO_EMA_RSI_ADX_BB_CGPT,10,9,1,0.1989,1.4000,0.1117,0.095120346414755,0.9,2023-09-15 22:00:00+00:00,30,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-08T14:15:00+00:00, 2023-09-11T12:30:00+00:00, 2023-09-12T16:00:00+00:00, 2023-09-12T19:30:00+00:00, 2023-09-14T11:45:00+00:00, 2023-09-14T12:45:00+00:00, 2023-09-15T15:15:00+00:00, 2023-09-15T16:15:00+00:00, 2023-09-15T17:15:00+00:00, 2023-09-15T21:45:00+00:00]","[2023-08-08T15:15:00+00:00, 2023-09-11T13:00:00+00:00, 2023-09-12T16:15:00+00:00, 2023-09-12T19:45:00+00:00, 2023-09-14T12:00:00+00:00, 2023-09-14T13:00:00+00:00, 2023-09-15T15:30:00+00:00, 2023-09-15T16:30:00+00:00, 2023-09-15T17:30:00+00:00, 2023-09-15T22:00:00+00:00]","[4.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.47700000000000387, 0.030000000000001137, 0.2150000000000034, 0.3300000000000125, 0.3300000000000125, 0.46999999999999886, 0.125, 0.05000000000001137, 0.09600000000000364, 0.8199999999999932]","[-0.25867959522337763, 0.017054175430618577, 0.12087139845397239, 0.18541409147095883, 0.18377234504650694, 0.261503366160351, 0.06936929437553761, 0.0277854959711094, 0.05343010118325613, 0.4563668744434512]",2023-10-12 19:31:23
THG,ALGO_EMA_RSI_ADX_BB_CGPT,7,6,1,0.1170,1.2857,0.1043,0.11535048802129144,0.8571428571428571,2023-09-26 16:30:00+00:00,19,EMA_RSI_ADX_BB_P1_L.75_AV_15M_STOCK_RESULTS,"[2023-08-31T19:45:00+00:00, 2023-09-21T13:45:00+00:00, 2023-09-22T13:45:00+00:00, 2023-09-26T14:15:00+00:00, 2023-09-26T15:15:00+00:00, 2023-09-26T15:45:00+00:00, 2023-09-26T16:15:00+00:00]","[2023-08-31T20:00:00+00:00, 2023-09-21T14:00:00+00:00, 2023-09-22T14:00:00+00:00, 2023-09-26T15:00:00+00:00, 2023-09-26T15:30:00+00:00, 2023-09-26T16:00:00+00:00, 2023-09-26T16:30:00+00:00]","[1.0, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0]","[0.024999999999991473, 0.12999999999999545, 0.36999999999999034, 0.3399999999999892, -0.3650000000000091, 0.06900000000000261, 0.25]","[0.02360450185058489, 0.11535048802129144, 0.3273177636234875, 0.30422333571938903, -0.32595106268977414, 0.06176099390446077, 0.22380376885546752]",2023-10-12 20:02:36
